STD_ZIP5,STUSPS,category_x,event_index,category_y
57243,SD,MINOR,2.0,MINOR
57245,SD,MINOR,2.0,MINOR
57246,SD,MINOR,2.0,MINOR
57247,SD,MODERATE,3.0,MODERATE
57248,SD,MINOR,2.0,MINOR
57249,SD,MINOR,2.0,MINOR
57251,SD,MODERATE,3.0,MODERATE
57252,SD,MINOR,2.0,MINOR
57255,SD,MODERATE,3.0,MODERATE
57256,SD,MODERATE,3.0,MODERATE
57257,SD,MODERATE,3.0,MODERATE
57258,SD,MINOR,2.0,MINOR
57259,SD,MINOR,2.0,MINOR
57260,SD,MODERATE,3.0,MODERATE
57261,SD,MODERATE,3.0,MODERATE
57262,SD,MODERATE,3.0,MODERATE
57263,SD,MINOR,2.0,MINOR
57264,SD,MODERATE,3.0,MODERATE
57265,SD,MODERATE,3.0,MODERATE
57266,SD,MODERATE,3.0,MODERATE
57268,SD,MINOR,2.0,MINOR
57269,SD,MINOR,2.0,MINOR
57270,SD,MODERATE,3.0,MODERATE
57271,SD,MINOR,2.0,MINOR
57272,SD,MINOR,2.0,MINOR
57273,SD,MODERATE,3.0,MODERATE
57274,SD,MODERATE,3.0,MODERATE
57276,SD,MINOR,2.0,MINOR
57278,SD,MINOR,2.0,MINOR
57279,SD,MINOR,2.0,MINOR
57301,SD,MODERATE,3.0,MODERATE
57311,SD,MINOR,2.0,MINOR
57312,SD,MINOR,2.0,MINOR
57313,SD,MODERATE,3.0,MODERATE
57314,SD,MINOR,2.0,MINOR
57315,SD,MINOR,2.0,MINOR
57317,SD,MINOR,2.0,MINOR
57319,SD,MINOR,2.0,MINOR
57321,SD,MINOR,2.0,MINOR
57322,SD,MINOR,2.0,MINOR
57323,SD,MINOR,2.0,MINOR
57324,SD,MINOR,2.0,MINOR
57325,SD,MINOR,2.0,MINOR
57328,SD,MODERATE,3.0,MODERATE
57329,SD,MINOR,2.0,MINOR
57330,SD,MODERATE,3.0,MODERATE
57331,SD,MODERATE,3.0,MODERATE
57332,SD,MINOR,2.0,MINOR
57334,SD,MODERATE,3.0,MODERATE
57335,SD,MINOR,2.0,MINOR
57337,SD,MINOR,2.0,MINOR
57339,SD,MINOR,2.0,MINOR
57340,SD,MINOR,2.0,MINOR
57341,SD,MINOR,2.0,MINOR
57342,SD,MINOR,2.0,MINOR
57344,SD,MINOR,2.0,MINOR
57345,SD,MINOR,2.0,MINOR
57346,SD,MINOR,2.0,MINOR
57348,SD,MINOR,2.0,MINOR
57349,SD,MINOR,2.0,MINOR
57350,SD,MINOR,2.0,MINOR
57353,SD,MINOR,2.0,MINOR
57354,SD,MODERATE,3.0,MODERATE
57355,SD,MINOR,2.0,MINOR
57356,SD,MINOR,2.0,MINOR
57358,SD,MINOR,2.0,MINOR
57359,SD,MODERATE,3.0,MODERATE
57362,SD,MINOR,2.0,MINOR
57363,SD,MODERATE,3.0,MODERATE
57364,SD,MINOR,2.0,MINOR
57365,SD,MINOR,2.0,MINOR
57366,SD,MODERATE,3.0,MODERATE
57367,SD,MINOR,2.0,MINOR
57368,SD,MINOR,2.0,MINOR
57369,SD,MINOR,2.0,MINOR
57370,SD,MINOR,2.0,MINOR
57371,SD,MINOR,2.0,MINOR
57373,SD,MINOR,2.0,MINOR
57374,SD,MINOR,2.0,MINOR
57375,SD,MINOR,2.0,MINOR
57376,SD,MODERATE,3.0,MODERATE
57379,SD,MINOR,2.0,MINOR
57380,SD,MINOR,2.0,MINOR
57381,SD,MINOR,2.0,MINOR
57382,SD,MINOR,2.0,MINOR
57383,SD,MINOR,2.0,MINOR
57384,SD,MINOR,2.0,MINOR
57385,SD,MINOR,2.0,MINOR
57386,SD,MINOR,2.0,MINOR
57401,SD,MINOR,2.0,MINOR
57402,SD,MINOR,2.0,MINOR
57420,SD,MINOR,2.0,MINOR
57421,SD,MODERATE,3.0,MODERATE
57422,SD,MODERATE,3.0,MODERATE
57424,SD,MINOR,2.0,MINOR
57426,SD,MODERATE,3.0,MODERATE
57427,SD,MINOR,2.0,MINOR
57428,SD,MODERATE,3.0,MODERATE
57429,SD,MINOR,2.0,MINOR
57430,SD,MODERATE,3.0,MODERATE
57432,SD,MODERATE,3.0,MODERATE
57433,SD,MODERATE,3.0,MODERATE
57434,SD,MINOR,2.0,MINOR
57435,SD,MINOR,2.0,MINOR
57436,SD,MINOR,2.0,MINOR
57437,SD,MODERATE,3.0,MODERATE
57438,SD,MINOR,2.0,MINOR
57439,SD,MINOR,2.0,MINOR
57440,SD,MINOR,2.0,MINOR
57441,SD,MODERATE,3.0,MODERATE
57442,SD,MINOR,2.0,MINOR
57445,SD,MINOR,2.0,MINOR
57446,SD,MODERATE,3.0,MODERATE
57448,SD,MODERATE,3.0,MODERATE
57449,SD,MODERATE,3.0,MODERATE
57450,SD,MINOR,2.0,MINOR
57451,SD,MINOR,2.0,MINOR
57452,SD,MINOR,2.0,MINOR
57454,SD,MODERATE,3.0,MODERATE
57455,SD,MINOR,2.0,MINOR
57456,SD,MODERATE,3.0,MODERATE
57457,SD,MODERATE,3.0,MODERATE
57460,SD,MINOR,2.0,MINOR
57461,SD,MINOR,2.0,MINOR
57465,SD,MINOR,2.0,MINOR
57466,SD,MINOR,2.0,MINOR
57467,SD,MINOR,2.0,MINOR
57468,SD,MODERATE,3.0,MODERATE
57469,SD,MINOR,2.0,MINOR
57470,SD,MINOR,2.0,MINOR
57471,SD,MODERATE,3.0,MODERATE
57472,SD,MINOR,2.0,MINOR
57473,SD,MINOR,2.0,MINOR
57474,SD,MINOR,2.0,MINOR
57475,SD,MINOR,2.0,MINOR
57476,SD,MINOR,2.0,MINOR
57477,SD,MINOR,2.0,MINOR
57479,SD,MINOR,2.0,MINOR
57481,SD,MODERATE,3.0,MODERATE
57501,SD,MINOR,2.0,MINOR
57520,SD,MINOR,2.0,MINOR
57521,SD,MINOR,2.0,MINOR
57522,SD,MINOR,2.0,MINOR
57523,SD,MINOR,2.0,MINOR
57528,SD,MINOR,2.0,MINOR
57529,SD,MINOR,2.0,MINOR
57531,SD,MINOR,2.0,MINOR
57532,SD,MINOR,2.0,MINOR
57533,SD,MINOR,2.0,MINOR
57534,SD,MINOR,2.0,MINOR
57536,SD,MINOR,2.0,MINOR
57537,SD,MINOR,2.0,MINOR
57538,SD,MINOR,2.0,MINOR
57540,SD,MINOR,2.0,MINOR
57541,SD,MINOR,2.0,MINOR
57543,SD,MINOR,2.0,MINOR
57544,SD,MINOR,2.0,MINOR
57547,SD,MINOR,2.0,MINOR
57548,SD,MINOR,2.0,MINOR
57551,SD,MINOR,2.0,MINOR
57552,SD,MINOR,2.0,MINOR
57553,SD,MINOR,2.0,MINOR
57555,SD,MINOR,2.0,MINOR
57559,SD,MINOR,2.0,MINOR
57560,SD,MINOR,2.0,MINOR
57562,SD,MINOR,2.0,MINOR
57563,SD,MINOR,2.0,MINOR
57564,SD,MINOR,2.0,MINOR
57566,SD,MINOR,2.0,MINOR
57567,SD,MINOR,2.0,MINOR
57568,SD,MINOR,2.0,MINOR
57569,SD,MINOR,2.0,MINOR
57570,SD,MINOR,2.0,MINOR
57571,SD,MINOR,2.0,MINOR
57572,SD,MINOR,2.0,MINOR
57574,SD,MINOR,2.0,MINOR
57576,SD,MINOR,2.0,MINOR
57577,SD,MINOR,2.0,MINOR
57579,SD,MINOR,2.0,MINOR
57580,SD,MINOR,2.0,MINOR
57584,SD,MINOR,2.0,MINOR
57585,SD,MINOR,2.0,MINOR
57601,SD,MINOR,2.0,MINOR
57620,SD,MINOR,2.0,MINOR
57621,SD,MINOR,2.0,MINOR
57622,SD,MINOR,2.0,MINOR
57623,SD,MINOR,2.0,MINOR
57625,SD,MINOR,2.0,MINOR
57626,SD,MINOR,2.0,MINOR
57630,SD,MINOR,2.0,MINOR
57631,SD,MINOR,2.0,MINOR
57632,SD,MODERATE,3.0,MODERATE
57633,SD,MINOR,2.0,MINOR
57634,SD,MINOR,2.0,MINOR
57636,SD,MINOR,2.0,MINOR
57638,SD,MINOR,2.0,MINOR
57639,SD,MODERATE,3.0,MODERATE
57640,SD,MINOR,2.0,MINOR
57641,SD,MODERATE,3.0,MODERATE
57642,SD,MINOR,2.0,MINOR
57644,SD,MINOR,2.0,MINOR
57645,SD,MINOR,2.0,MINOR
57646,SD,MINOR,2.0,MINOR
57648,SD,MODERATE,3.0,MODERATE
57649,SD,MINOR,2.0,MINOR
57650,SD,MINOR,2.0,MINOR
57651,SD,MINOR,2.0,MINOR
57652,SD,MINOR,2.0,MINOR
57656,SD,MINOR,2.0,MINOR
57657,SD,MINOR,2.0,MINOR
57658,SD,MINOR,2.0,MINOR
57659,SD,MINOR,2.0,MINOR
57660,SD,MINOR,2.0,MINOR
57661,SD,MINOR,2.0,MINOR
57701,SD,MINOR,2.0,MINOR
57702,SD,MINOR,2.0,MINOR
57703,SD,MINOR,2.0,MINOR
57706,SD,MINOR,2.0,MINOR
57709,SD,MINOR,2.0,MINOR
57714,SD,MINOR,2.0,MINOR
57716,SD,MINOR,2.0,MINOR
57717,SD,MINOR,2.0,MINOR
57718,SD,MINOR,2.0,MINOR
57719,SD,MINOR,2.0,MINOR
57720,SD,MINOR,2.0,MINOR
57722,SD,MINOR,2.0,MINOR
57724,SD,MINOR,2.0,MINOR
57725,SD,MINOR,2.0,MINOR
57730,SD,MINOR,2.0,MINOR
57732,SD,MINOR,2.0,MINOR
57735,SD,MINOR,2.0,MINOR
57737,SD,MINOR,2.0,MINOR
57738,SD,MINOR,2.0,MINOR
57741,SD,MINOR,2.0,MINOR
57744,SD,MINOR,2.0,MINOR
57745,SD,MINOR,2.0,MINOR
57747,SD,MINOR,2.0,MINOR
57748,SD,MINOR,2.0,MINOR
57750,SD,MINOR,2.0,MINOR
57751,SD,MINOR,2.0,MINOR
57752,SD,MINOR,2.0,MINOR
57754,SD,MODERATE,3.0,MODERATE
57755,SD,MINOR,2.0,MINOR
57756,SD,MINOR,2.0,MINOR
57758,SD,MINOR,2.0,MINOR
57759,SD,MODERATE,3.0,MODERATE
57760,SD,MINOR,2.0,MINOR
57761,SD,MINOR,2.0,MINOR
57762,SD,MINOR,2.0,MINOR
57763,SD,MINOR,2.0,MINOR
57764,SD,MINOR,2.0,MINOR
57766,SD,MINOR,2.0,MINOR
57767,SD,MODERATE,3.0,MODERATE
57769,SD,MINOR,2.0,MINOR
57770,SD,MINOR,2.0,MINOR
57772,SD,MINOR,2.0,MINOR
57773,SD,MINOR,2.0,MINOR
57775,SD,MINOR,2.0,MINOR
57776,SD,MINOR,2.0,MINOR
57779,SD,MINOR,2.0,MINOR
57780,SD,MINOR,2.0,MINOR
57782,SD,MINOR,2.0,MINOR
57783,SD,MINOR,2.0,MINOR
57785,SD,MINOR,2.0,MINOR
57787,SD,MINOR,2.0,MINOR
57788,SD,MINOR,2.0,MINOR
57790,SD,MINOR,2.0,MINOR
57791,SD,MINOR,2.0,MINOR
57792,SD,MINOR,2.0,MINOR
57793,SD,MINOR,2.0,MINOR
57794,SD,MINOR,2.0,MINOR
58001,ND,MODERATE,3.0,MODERATE
58002,ND,MODERATE,3.0,MODERATE
58004,ND,MODERATE,3.0,MODERATE
58005,ND,MODERATE,3.0,MODERATE
58006,ND,MODERATE,3.0,MODERATE
58007,ND,MODERATE,3.0,MODERATE
58008,ND,MODERATE,3.0,MODERATE
58009,ND,MODERATE,3.0,MODERATE
58011,ND,MODERATE,3.0,MODERATE
58012,ND,MODERATE,3.0,MODERATE
58013,ND,MODERATE,3.0,MODERATE
58015,ND,MODERATE,3.0,MODERATE
58016,ND,MODERATE,3.0,MODERATE
58017,ND,MODERATE,3.0,MODERATE
58018,ND,MODERATE,3.0,MODERATE
58021,ND,MODERATE,3.0,MODERATE
58027,ND,MODERATE,3.0,MODERATE
58029,ND,MODERATE,3.0,MODERATE
58030,ND,MODERATE,3.0,MODERATE
58031,ND,MODERATE,3.0,MODERATE
58032,ND,MODERATE,3.0,MODERATE
58033,ND,MODERATE,3.0,MODERATE
58035,ND,MODERATE,3.0,MODERATE
58036,ND,MODERATE,3.0,MODERATE
58038,ND,MODERATE,3.0,MODERATE
58040,ND,MODERATE,3.0,MODERATE
58041,ND,MODERATE,3.0,MODERATE
58042,ND,MODERATE,3.0,MODERATE
58043,ND,MODERATE,3.0,MODERATE
58045,ND,MODERATE,3.0,MODERATE
58046,ND,MODERATE,3.0,MODERATE
58047,ND,MODERATE,3.0,MODERATE
58048,ND,MODERATE,3.0,MODERATE
58049,ND,MODERATE,3.0,MODERATE
58051,ND,MODERATE,3.0,MODERATE
58052,ND,MODERATE,3.0,MODERATE
58053,ND,MODERATE,3.0,MODERATE
58054,ND,MODERATE,3.0,MODERATE
58056,ND,MODERATE,3.0,MODERATE
58057,ND,MODERATE,3.0,MODERATE
58058,ND,MODERATE,3.0,MODERATE
58059,ND,MODERATE,3.0,MODERATE
58060,ND,MODERATE,3.0,MODERATE
58061,ND,MODERATE,3.0,MODERATE
58062,ND,MODERATE,3.0,MODERATE
58063,ND,MODERATE,3.0,MODERATE
58064,ND,MODERATE,3.0,MODERATE
58065,ND,MODERATE,3.0,MODERATE
58067,ND,MODERATE,3.0,MODERATE
58068,ND,MODERATE,3.0,MODERATE
58069,ND,MODERATE,3.0,MODERATE
58071,ND,MODERATE,3.0,MODERATE
58072,ND,MODERATE,3.0,MODERATE
58075,ND,MODERATE,3.0,MODERATE
58077,ND,MODERATE,3.0,MODERATE
58078,ND,MODERATE,3.0,MODERATE
58079,ND,MODERATE,3.0,MODERATE
58081,ND,MODERATE,3.0,MODERATE
58102,ND,MODERATE,3.0,MODERATE
58103,ND,MODERATE,3.0,MODERATE
58104,ND,MODERATE,3.0,MODERATE
58105,ND,MODERATE,3.0,MODERATE
58106,ND,MODERATE,3.0,MODERATE
58107,ND,MODERATE,3.0,MODERATE
58108,ND,MODERATE,3.0,MODERATE
58109,ND,MODERATE,3.0,MODERATE
58201,ND,MODERATE,3.0,MODERATE
58203,ND,MODERATE,3.0,MODERATE
58204,ND,MODERATE,3.0,MODERATE
58205,ND,MODERATE,3.0,MODERATE
58206,ND,MODERATE,3.0,MODERATE
58207,ND,MODERATE,3.0,MODERATE
58208,ND,MODERATE,3.0,MODERATE
58210,ND,MODERATE,3.0,MODERATE
58212,ND,MODERATE,3.0,MODERATE
58214,ND,MODERATE,3.0,MODERATE
58216,ND,MINOR,2.0,MINOR
58218,ND,MODERATE,3.0,MODERATE
58219,ND,MODERATE,3.0,MODERATE
58220,ND,MINOR,2.0,MINOR
58222,ND,MODERATE,3.0,MODERATE
58223,ND,MODERATE,3.0,MODERATE
58224,ND,MODERATE,3.0,MODERATE
58225,ND,MODERATE,3.0,MODERATE
58227,ND,MODERATE,3.0,MODERATE
58228,ND,MODERATE,3.0,MODERATE
58229,ND,MINOR,2.0,MINOR
58230,ND,MODERATE,3.0,MODERATE
58231,ND,MODERATE,3.0,MODERATE
58233,ND,MODERATE,3.0,MODERATE
58235,ND,MODERATE,3.0,MODERATE
58236,ND,MODERATE,3.0,MODERATE
58237,ND,MODERATE,3.0,MODERATE
58238,ND,MODERATE,3.0,MODERATE
58239,ND,LIMITED,1.0,LIMITED
58240,ND,MODERATE,3.0,MODERATE
58241,ND,MODERATE,3.0,MODERATE
58243,ND,MODERATE,3.0,MODERATE
58244,ND,MODERATE,3.0,MODERATE
58249,ND,MINOR,2.0,MINOR
58250,ND,MODERATE,3.0,MODERATE
58251,ND,MODERATE,3.0,MODERATE
58254,ND,MODERATE,3.0,MODERATE
58255,ND,LIMITED,1.0,LIMITED
58256,ND,MODERATE,3.0,MODERATE
58257,ND,MODERATE,3.0,MODERATE
58258,ND,MODERATE,3.0,MODERATE
58259,ND,MODERATE,3.0,MODERATE
58260,ND,MINOR,2.0,MINOR
58261,ND,MODERATE,3.0,MODERATE
58262,ND,MODERATE,3.0,MODERATE
58265,ND,MINOR,2.0,MINOR
58266,ND,MODERATE,3.0,MODERATE
58267,ND,MODERATE,3.0,MODERATE
58269,ND,MINOR,2.0,MINOR
58270,ND,MODERATE,3.0,MODERATE
58271,ND,MINOR,2.0,MINOR
58272,ND,MODERATE,3.0,MODERATE
58273,ND,MODERATE,3.0,MODERATE
58274,ND,MODERATE,3.0,MODERATE
58275,ND,MODERATE,3.0,MODERATE
58276,ND,MODERATE,3.0,MODERATE
58277,ND,MODERATE,3.0,MODERATE
58278,ND,MODERATE,3.0,MODERATE
58281,ND,MINOR,2.0,MINOR
58282,ND,MINOR,2.0,MINOR
58301,ND,MINOR,2.0,MINOR
58310,ND,MINOR,2.0,MINOR
58311,ND,MINOR,2.0,MINOR
58313,ND,LIMITED,1.0,LIMITED
58316,ND,LIMITED,1.0,LIMITED
58317,ND,LIMITED,1.0,LIMITED
58318,ND,LIMITED,1.0,LIMITED
58321,ND,MODERATE,3.0,MODERATE
58323,ND,MINOR,2.0,MINOR
58324,ND,LIMITED,1.0,LIMITED
58325,ND,MINOR,2.0,MINOR
58327,ND,MINOR,2.0,MINOR
58329,ND,LIMITED,1.0,LIMITED
58330,ND,MINOR,2.0,MINOR
58331,ND,LIMITED,1.0,LIMITED
58332,ND,MINOR,2.0,MINOR
58335,ND,MINOR,2.0,MINOR
58338,ND,MINOR,2.0,MINOR
58339,ND,LIMITED,1.0,LIMITED
58341,ND,MINOR,2.0,MINOR
58343,ND,LIMITED,1.0,LIMITED
58344,ND,MODERATE,3.0,MODERATE
58345,ND,MODERATE,3.0,MODERATE
58346,ND,MINOR,2.0,MINOR
58348,ND,MINOR,2.0,MINOR
58351,ND,MINOR,2.0,MINOR
58352,ND,MINOR,2.0,MINOR
58353,ND,MINOR,2.0,MINOR
58355,ND,MINOR,2.0,MINOR
58356,ND,MINOR,2.0,MINOR
58357,ND,MINOR,2.0,MINOR
58361,ND,MODERATE,3.0,MODERATE
58362,ND,MINOR,2.0,MINOR
58363,ND,MINOR,2.0,MINOR
58365,ND,LIMITED,1.0,LIMITED
58366,ND,MINOR,2.0,MINOR
58367,ND,LIMITED,1.0,LIMITED
58368,ND,LIMITED,1.0,LIMITED
58369,ND,LIMITED,1.0,LIMITED
58370,ND,MINOR,2.0,MINOR
58372,ND,LIMITED,1.0,LIMITED
58374,ND,MINOR,2.0,MINOR
58377,ND,MINOR,2.0,MINOR
58379,ND,MINOR,2.0,MINOR
58380,ND,MODERATE,3.0,MODERATE
58381,ND,MINOR,2.0,MINOR
58382,ND,MINOR,2.0,MINOR
58384,ND,LIMITED,1.0,LIMITED
58385,ND,LIMITED,1.0,LIMITED
58386,ND,MINOR,2.0,MINOR
58401,ND,MODERATE,3.0,MODERATE
58402,ND,MODERATE,3.0,MODERATE
58413,ND,MODERATE,3.0,MODERATE
58415,ND,MODERATE,3.0,MODERATE
58416,ND,MODERATE,3.0,MODERATE
58418,ND,MINOR,2.0,MINOR
58420,ND,MODERATE,3.0,MODERATE
58421,ND,MINOR,2.0,MINOR
58422,ND,MINOR,2.0,MINOR
58423,ND,MINOR,2.0,MINOR
58424,ND,MODERATE,3.0,MODERATE
58425,ND,MODERATE,3.0,MODERATE
58426,ND,MODERATE,3.0,MODERATE
58428,ND,MODERATE,3.0,MODERATE
58429,ND,MODERATE,3.0,MODERATE
58430,ND,MINOR,2.0,MINOR
58431,ND,MODERATE,3.0,MODERATE
58433,ND,MODERATE,3.0,MODERATE
58436,ND,MODERATE,3.0,MODERATE
58438,ND,MINOR,2.0,MINOR
58439,ND,MODERATE,3.0,MODERATE
58440,ND,MODERATE,3.0,MODERATE
58441,ND,MODERATE,3.0,MODERATE
58442,ND,MODERATE,3.0,MODERATE
58443,ND,MINOR,2.0,MINOR
58444,ND,MINOR,2.0,MINOR
58445,ND,MINOR,2.0,MINOR
58448,ND,MODERATE,3.0,MODERATE
58451,ND,MINOR,2.0,MINOR
58452,ND,MODERATE,3.0,MODERATE
58454,ND,MODERATE,3.0,MODERATE
58455,ND,MODERATE,3.0,MODERATE
58456,ND,MODERATE,3.0,MODERATE
58458,ND,MODERATE,3.0,MODERATE
58460,ND,MODERATE,3.0,MODERATE
58461,ND,MODERATE,3.0,MODERATE
58463,ND,MINOR,2.0,MINOR
58464,ND,MINOR,2.0,MINOR
58466,ND,MODERATE,3.0,MODERATE
58467,ND,MODERATE,3.0,MODERATE
58472,ND,MODERATE,3.0,MODERATE
58474,ND,MODERATE,3.0,MODERATE
58475,ND,MODERATE,3.0,MODERATE
58476,ND,MODERATE,3.0,MODERATE
58477,ND,MINOR,2.0,MINOR
58478,ND,MODERATE,3.0,MODERATE
58479,ND,MODERATE,3.0,MODERATE
58480,ND,MODERATE,3.0,MODERATE
58481,ND,MODERATE,3.0,MODERATE
58482,ND,MODERATE,3.0,MODERATE
58483,ND,MODERATE,3.0,MODERATE
58484,ND,MODERATE,3.0,MODERATE
58486,ND,MINOR,2.0,MINOR
58487,ND,MODERATE,3.0,MODERATE
58488,ND,MODERATE,3.0,MODERATE
58490,ND,MODERATE,3.0,MODERATE
58492,ND,MODERATE,3.0,MODERATE
58494,ND,MODERATE,3.0,MODERATE
58495,ND,MODERATE,3.0,MODERATE
58496,ND,MODERATE,3.0,MODERATE
58497,ND,MODERATE,3.0,MODERATE
58501,ND,MODERATE,3.0,MODERATE
58502,ND,MODERATE,3.0,MODERATE
58503,ND,MODERATE,3.0,MODERATE
58504,ND,MODERATE,3.0,MODERATE
58506,ND,MODERATE,3.0,MODERATE
58507,ND,MODERATE,3.0,MODERATE
58520,ND,MINOR,2.0,MINOR
58521,ND,MINOR,2.0,MINOR
58523,ND,MINOR,2.0,MINOR
58524,ND,MODERATE,3.0,MODERATE
58528,ND,MODERATE,3.0,MODERATE
58529,ND,MODERATE,3.0,MODERATE
58530,ND,MINOR,2.0,MINOR
58531,ND,MINOR,2.0,MINOR
58532,ND,MODERATE,3.0,MODERATE
58533,ND,MINOR,2.0,MINOR
58535,ND,MODERATE,3.0,MODERATE
58538,ND,MODERATE,3.0,MODERATE
58540,ND,LIMITED,1.0,LIMITED
58541,ND,MINOR,2.0,MINOR
58542,ND,MODERATE,3.0,MODERATE
58544,ND,MODERATE,3.0,MODERATE
58545,ND,MINOR,2.0,MINOR
58549,ND,MODERATE,3.0,MODERATE
58552,ND,MODERATE,3.0,MODERATE
58554,ND,MODERATE,3.0,MODERATE
58558,ND,MODERATE,3.0,MODERATE
58559,ND,MINOR,2.0,MINOR
58560,ND,MODERATE,3.0,MODERATE
58561,ND,MODERATE,3.0,MODERATE
58562,ND,MODERATE,3.0,MODERATE
58563,ND,MINOR,2.0,MINOR
58564,ND,MODERATE,3.0,MODERATE
58565,ND,MINOR,2.0,MINOR
58566,ND,MODERATE,3.0,MODERATE
58568,ND,MODERATE,3.0,MODERATE
58569,ND,MODERATE,3.0,MODERATE
58570,ND,MODERATE,3.0,MODERATE
58571,ND,MINOR,2.0,MINOR
58572,ND,MODERATE,3.0,MODERATE
58573,ND,MODERATE,3.0,MODERATE
58575,ND,MINOR,2.0,MINOR
58576,ND,MINOR,2.0,MINOR
58577,ND,MINOR,2.0,MINOR
58579,ND,MINOR,2.0,MINOR
58580,ND,MINOR,2.0,MINOR
58581,ND,MODERATE,3.0,MODERATE
58601,ND,MINOR,2.0,MINOR
58602,ND,MINOR,2.0,MINOR
58620,ND,MINOR,2.0,MINOR
58621,ND,MODERATE,3.0,MODERATE
58622,ND,MODERATE,3.0,MODERATE
58623,ND,MINOR,2.0,MINOR
58625,ND,MINOR,2.0,MINOR
58626,ND,MODERATE,3.0,MODERATE
58627,ND,MODERATE,3.0,MODERATE
58630,ND,MINOR,2.0,MINOR
58631,ND,MINOR,2.0,MINOR
58632,ND,MODERATE,3.0,MODERATE
58634,ND,LIMITED,1.0,LIMITED
58636,ND,MODERATE,3.0,MODERATE
58638,ND,MINOR,2.0,MINOR
58639,ND,MINOR,2.0,MINOR
58640,ND,MODERATE,3.0,MODERATE
58641,ND,MINOR,2.0,MINOR
58642,ND,MODERATE,3.0,MODERATE
58643,ND,MODERATE,3.0,MODERATE
58644,ND,MINOR,2.0,MINOR
58645,ND,MODERATE,3.0,MODERATE
58646,ND,MINOR,2.0,MINOR
58647,ND,MINOR,2.0,MINOR
58649,ND,MINOR,2.0,MINOR
58650,ND,MINOR,2.0,MINOR
58651,ND,MINOR,2.0,MINOR
58652,ND,MINOR,2.0,MINOR
58653,ND,MINOR,2.0,MINOR
58654,ND,MODERATE,3.0,MODERATE
58655,ND,MINOR,2.0,MINOR
58656,ND,MINOR,2.0,MINOR
58701,ND,LIMITED,1.0,LIMITED
58702,ND,LIMITED,1.0,LIMITED
58703,ND,LIMITED,1.0,LIMITED
58704,ND,LIMITED,1.0,LIMITED
58705,ND,LIMITED,1.0,LIMITED
58710,ND,MINOR,2.0,MINOR
58711,ND,LIMITED,1.0,LIMITED
58712,ND,LIMITED,1.0,LIMITED
58713,ND,LIMITED,1.0,LIMITED
58716,ND,MINOR,2.0,MINOR
58718,ND,LIMITED,1.0,LIMITED
58721,ND,LIMITED,1.0,LIMITED
58722,ND,LIMITED,1.0,LIMITED
58723,ND,MINOR,2.0,MINOR
58725,ND,LIMITED,1.0,LIMITED
58727,ND,LIMITED,1.0,LIMITED
58730,ND,LIMITED,1.0,LIMITED
58731,ND,LIMITED,1.0,LIMITED
58733,ND,LIMITED,1.0,LIMITED
58734,ND,LIMITED,1.0,LIMITED
58735,ND,LIMITED,1.0,LIMITED
58736,ND,LIMITED,1.0,LIMITED
58737,ND,LIMITED,1.0,LIMITED
58740,ND,LIMITED,1.0,LIMITED
58741,ND,LIMITED,1.0,LIMITED
58744,ND,LIMITED,1.0,LIMITED
58746,ND,LIMITED,1.0,LIMITED
58748,ND,LIMITED,1.0,LIMITED
58750,ND,LIMITED,1.0,LIMITED
58752,ND,LIMITED,1.0,LIMITED
58755,ND,LIMITED,1.0,LIMITED
58756,ND,LIMITED,1.0,LIMITED
58757,ND,LIMITED,1.0,LIMITED
58758,ND,MINOR,2.0,MINOR
58759,ND,LIMITED,1.0,LIMITED
58760,ND,LIMITED,1.0,LIMITED
58761,ND,LIMITED,1.0,LIMITED
58762,ND,LIMITED,1.0,LIMITED
58763,ND,LIMITED,1.0,LIMITED
58765,ND,LIMITED,1.0,LIMITED
58768,ND,LIMITED,1.0,LIMITED
58769,ND,LIMITED,1.0,LIMITED
58770,ND,LIMITED,1.0,LIMITED
58771,ND,LIMITED,1.0,LIMITED
58772,ND,LIMITED,1.0,LIMITED
58773,ND,LIMITED,1.0,LIMITED
58775,ND,MINOR,2.0,MINOR
58776,ND,LIMITED,1.0,LIMITED
58778,ND,MINOR,2.0,MINOR
58779,ND,LIMITED,1.0,LIMITED
58781,ND,LIMITED,1.0,LIMITED
58782,ND,LIMITED,1.0,LIMITED
58783,ND,LIMITED,1.0,LIMITED
58784,ND,LIMITED,1.0,LIMITED
58785,ND,LIMITED,1.0,LIMITED
58787,ND,LIMITED,1.0,LIMITED
58788,ND,LIMITED,1.0,LIMITED
58789,ND,LIMITED,1.0,LIMITED
58790,ND,LIMITED,1.0,LIMITED
58792,ND,LIMITED,1.0,LIMITED
58793,ND,LIMITED,1.0,LIMITED
58794,ND,LIMITED,1.0,LIMITED
58795,ND,LIMITED,1.0,LIMITED
58801,ND,LIMITED,1.0,LIMITED
58802,ND,LIMITED,1.0,LIMITED
58803,ND,LIMITED,1.0,LIMITED
58830,ND,LIMITED,1.0,LIMITED
58831,ND,LIMITED,1.0,LIMITED
58833,ND,LIMITED,1.0,LIMITED
58835,ND,LIMITED,1.0,LIMITED
58838,ND,LIMITED,1.0,LIMITED
58843,ND,LIMITED,1.0,LIMITED
58844,ND,LIMITED,1.0,LIMITED
58845,ND,LIMITED,1.0,LIMITED
58847,ND,LIMITED,1.0,LIMITED
58849,ND,LIMITED,1.0,LIMITED
