STD_ZIP5,STUSPS,category,event_index
93546,CA,EXTREME,5.0
93549,CA,MODERATE,3.0
93561,CA,MINOR,2.0
93563,CA,LIMITED,1.0
93581,CA,MINOR,2.0
93601,CA,LIMITED,1.0
93602,CA,LIMITED,1.0
93603,CA,LIMITED,1.0
93604,CA,MODERATE,3.0
93605,CA,EXTREME,5.0
93623,CA,EXTREME,5.0
93628,CA,EXTREME,5.0
93641,CA,LIMITED,1.0
93643,CA,MODERATE,3.0
93644,CA,MODERATE,3.0
93664,CA,EXTREME,5.0
93669,CA,MODERATE,3.0
95223,CA,EXTREME,5.0
95224,CA,MODERATE,3.0
95229,CA,MODERATE,3.0
95232,CA,LIMITED,1.0
95247,CA,LIMITED,1.0
95248,CA,MODERATE,3.0
95255,CA,MODERATE,3.0
95257,CA,MODERATE,3.0
95318,CA,EXTREME,5.0
95321,CA,MODERATE,3.0
95335,CA,EXTREME,5.0
95338,CA,LIMITED,1.0
95345,CA,MINOR,2.0
95346,CA,EXTREME,5.0
95364,CA,EXTREME,5.0
95372,CA,MODERATE,3.0
95379,CA,MODERATE,3.0
95383,CA,MAJOR,4.0
95389,CA,EXTREME,5.0
95415,CA,MODERATE,3.0
95417,CA,MAJOR,4.0
95422,CA,MODERATE,3.0
95423,CA,MODERATE,3.0
95424,CA,MODERATE,3.0
95426,CA,MAJOR,4.0
95428,CA,EXTREME,5.0
95429,CA,EXTREME,5.0
95435,CA,MAJOR,4.0
95443,CA,MAJOR,4.0
95449,CA,MAJOR,4.0
95451,CA,MAJOR,4.0
95453,CA,MAJOR,4.0
95454,CA,EXTREME,5.0
95457,CA,MODERATE,3.0
95458,CA,MAJOR,4.0
95461,CA,MODERATE,3.0
95464,CA,MAJOR,4.0
95466,CA,MINOR,2.0
95467,CA,MODERATE,3.0
95469,CA,MAJOR,4.0
95470,CA,MAJOR,4.0
95481,CA,MAJOR,4.0
95482,CA,MAJOR,4.0
95485,CA,MAJOR,4.0
95490,CA,MAJOR,4.0
95493,CA,MAJOR,4.0
95494,CA,MODERATE,3.0
95511,CA,EXTREME,5.0
95514,CA,EXTREME,5.0
95525,CA,EXTREME,5.0
95526,CA,EXTREME,5.0
95527,CA,EXTREME,5.0
95528,CA,EXTREME,5.0
95536,CA,MINOR,2.0
95540,CA,MAJOR,4.0
95542,CA,MAJOR,4.0
95543,CA,EXTREME,5.0
95546,CA,EXTREME,5.0
95547,CA,MAJOR,4.0
95548,CA,LIMITED,1.0
95549,CA,MAJOR,4.0
95550,CA,EXTREME,5.0
95552,CA,EXTREME,5.0
95553,CA,EXTREME,5.0
95554,CA,EXTREME,5.0
95556,CA,EXTREME,5.0
95558,CA,MAJOR,4.0
95560,CA,MAJOR,4.0
95562,CA,MAJOR,4.0
95565,CA,EXTREME,5.0
95568,CA,EXTREME,5.0
95569,CA,EXTREME,5.0
95571,CA,EXTREME,5.0
95573,CA,EXTREME,5.0
95585,CA,MAJOR,4.0
95587,CA,MAJOR,4.0
95589,CA,LIMITED,1.0
95595,CA,EXTREME,5.0
95631,CA,LIMITED,1.0
95634,CA,MINOR,2.0
95636,CA,MAJOR,4.0
95656,CA,EXTREME,5.0
95666,CA,MODERATE,3.0
95684,CA,LIMITED,1.0
95689,CA,MINOR,2.0
95701,CA,EXTREME,5.0
95709,CA,MODERATE,3.0
95713,CA,LIMITED,1.0
95715,CA,EXTREME,5.0
95717,CA,EXTREME,5.0
95720,CA,EXTREME,5.0
95724,CA,EXTREME,5.0
95726,CA,EXTREME,5.0
95728,CA,EXTREME,5.0
95735,CA,EXTREME,5.0
95736,CA,LIMITED,1.0
95910,CA,EXTREME,5.0
95916,CA,LIMITED,1.0
95919,CA,LIMITED,1.0
95922,CA,MAJOR,4.0
95923,CA,EXTREME,5.0
95924,CA,MODERATE,3.0
95925,CA,MODERATE,3.0
95930,CA,MAJOR,4.0
95934,CA,EXTREME,5.0
95935,CA,LIMITED,1.0
95941,CA,LIMITED,1.0
95942,CA,MAJOR,4.0
95945,CA,MODERATE,3.0
95947,CA,EXTREME,5.0
95954,CA,LIMITED,1.0
95959,CA,MODERATE,3.0
95960,CA,MODERATE,3.0
95971,CA,EXTREME,5.0
95983,CA,EXTREME,5.0
96006,CA,MAJOR,4.0
96008,CA,LIMITED,1.0
96009,CA,MAJOR,4.0
96010,CA,EXTREME,5.0
96013,CA,EXTREME,5.0
96014,CA,MAJOR,4.0
96015,CA,MAJOR,4.0
96016,CA,MAJOR,4.0
96017,CA,EXTREME,5.0
96019,CA,LIMITED,1.0
96020,CA,EXTREME,5.0
96023,CA,MAJOR,4.0
96024,CA,MAJOR,4.0
96025,CA,EXTREME,5.0
96027,CA,MAJOR,4.0
96028,CA,MAJOR,4.0
96031,CA,EXTREME,5.0
96032,CA,MAJOR,4.0
96033,CA,MAJOR,4.0
96034,CA,MAJOR,4.0
96038,CA,MAJOR,4.0
96039,CA,EXTREME,5.0
96040,CA,MAJOR,4.0
96041,CA,EXTREME,5.0
96044,CA,MAJOR,4.0
96046,CA,EXTREME,5.0
96047,CA,LIMITED,1.0
96048,CA,EXTREME,5.0
96050,CA,EXTREME,5.0
96051,CA,MAJOR,4.0
96052,CA,MAJOR,4.0
96056,CA,MAJOR,4.0
96057,CA,EXTREME,5.0
96058,CA,MAJOR,4.0
96059,CA,MODERATE,3.0
96061,CA,EXTREME,5.0
96064,CA,MAJOR,4.0
96065,CA,EXTREME,5.0
96067,CA,EXTREME,5.0
96068,CA,MAJOR,4.0
96069,CA,LIMITED,1.0
96071,CA,EXTREME,5.0
96075,CA,MINOR,2.0
96076,CA,EXTREME,5.0
96085,CA,EXTREME,5.0
96086,CA,EXTREME,5.0
96087,CA,LIMITED,1.0
96088,CA,MODERATE,3.0
96091,CA,EXTREME,5.0
96093,CA,EXTREME,5.0
96094,CA,MAJOR,4.0
96095,CA,MAJOR,4.0
96096,CA,MINOR,2.0
96097,CA,MAJOR,4.0
96101,CA,MAJOR,4.0
96103,CA,EXTREME,5.0
96104,CA,MODERATE,3.0
96105,CA,EXTREME,5.0
96107,CA,EXTREME,5.0
96108,CA,MAJOR,4.0
96109,CA,EXTREME,5.0
96111,CA,EXTREME,5.0
96112,CA,MODERATE,3.0
96114,CA,MAJOR,4.0
96115,CA,MODERATE,3.0
96117,CA,MAJOR,4.0
96118,CA,EXTREME,5.0
96120,CA,EXTREME,5.0
96121,CA,MAJOR,4.0
96122,CA,EXTREME,5.0
96123,CA,MAJOR,4.0
96124,CA,EXTREME,5.0
96125,CA,EXTREME,5.0
96127,CA,MAJOR,4.0
96128,CA,MAJOR,4.0
96129,CA,EXTREME,5.0
96130,CA,MAJOR,4.0
96132,CA,MAJOR,4.0
96133,CA,EXTREME,5.0
96134,CA,MAJOR,4.0
96136,CA,MAJOR,4.0
96137,CA,EXTREME,5.0
96141,CA,EXTREME,5.0
96143,CA,EXTREME,5.0
96146,CA,EXTREME,5.0
96150,CA,EXTREME,5.0
96151,CA,EXTREME,5.0
96155,CA,EXTREME,5.0
96158,CA,EXTREME,5.0
96160,CA,EXTREME,5.0
96161,CA,EXTREME,5.0
96162,CA,EXTREME,5.0
97001,OR,MINOR,2.0
97002,OR,MINOR,2.0
97003,OR,MINOR,2.0
97004,OR,MINOR,2.0
97005,OR,MINOR,2.0
97006,OR,MINOR,2.0
97007,OR,MINOR,2.0
97008,OR,MINOR,2.0
97009,OR,MINOR,2.0
97011,OR,MODERATE,3.0
97013,OR,MINOR,2.0
97014,OR,MODERATE,3.0
97015,OR,MINOR,2.0
97016,OR,MINOR,2.0
97017,OR,MINOR,2.0
97018,OR,MINOR,2.0
97019,OR,MINOR,2.0
97020,OR,MINOR,2.0
97021,OR,MINOR,2.0
97022,OR,MINOR,2.0
97023,OR,MINOR,2.0
97024,OR,MINOR,2.0
97026,OR,MINOR,2.0
97027,OR,MINOR,2.0
97028,OR,MODERATE,3.0
97029,OR,MINOR,2.0
97030,OR,MINOR,2.0
97031,OR,MINOR,2.0
97032,OR,MINOR,2.0
97033,OR,MINOR,2.0
97034,OR,MINOR,2.0
97035,OR,MINOR,2.0
97036,OR,MINOR,2.0
97037,OR,MINOR,2.0
97038,OR,MINOR,2.0
97039,OR,MINOR,2.0
97040,OR,MINOR,2.0
97041,OR,MINOR,2.0
97042,OR,MINOR,2.0
97044,OR,MINOR,2.0
97045,OR,MINOR,2.0
97048,OR,MINOR,2.0
97049,OR,MODERATE,3.0
97050,OR,MINOR,2.0
97051,OR,MINOR,2.0
97053,OR,MINOR,2.0
97054,OR,MINOR,2.0
97055,OR,MINOR,2.0
97056,OR,MINOR,2.0
97058,OR,MINOR,2.0
97060,OR,MINOR,2.0
97062,OR,MINOR,2.0
97063,OR,MINOR,2.0
97064,OR,MODERATE,3.0
97065,OR,MINOR,2.0
97067,OR,MODERATE,3.0
97068,OR,MINOR,2.0
97070,OR,MINOR,2.0
97071,OR,MINOR,2.0
97075,OR,MINOR,2.0
97078,OR,MINOR,2.0
97080,OR,MINOR,2.0
97086,OR,MINOR,2.0
97089,OR,MINOR,2.0
97101,OR,MINOR,2.0
97102,OR,LIMITED,1.0
97103,OR,LIMITED,1.0
97106,OR,MODERATE,3.0
97107,OR,LIMITED,1.0
97108,OR,MODERATE,3.0
97109,OR,MODERATE,3.0
97111,OR,MINOR,2.0
97112,OR,LIMITED,1.0
97113,OR,MINOR,2.0
97114,OR,MINOR,2.0
97115,OR,MINOR,2.0
97116,OR,MINOR,2.0
97117,OR,MODERATE,3.0
97118,OR,LIMITED,1.0
97119,OR,MINOR,2.0
97122,OR,MINOR,2.0
97123,OR,MINOR,2.0
97124,OR,MINOR,2.0
97125,OR,MODERATE,3.0
97127,OR,MINOR,2.0
97128,OR,MINOR,2.0
97130,OR,LIMITED,1.0
97131,OR,MINOR,2.0
97132,OR,MINOR,2.0
97133,OR,MINOR,2.0
97136,OR,LIMITED,1.0
97137,OR,MINOR,2.0
97140,OR,MINOR,2.0
97141,OR,LIMITED,1.0
97144,OR,MODERATE,3.0
97147,OR,MINOR,2.0
97148,OR,MINOR,2.0
97149,OR,LIMITED,1.0
97201,OR,MINOR,2.0
97202,OR,MINOR,2.0
97203,OR,MINOR,2.0
97204,OR,MINOR,2.0
97205,OR,MINOR,2.0
97206,OR,MINOR,2.0
97207,OR,MINOR,2.0
97208,OR,MINOR,2.0
97209,OR,MINOR,2.0
97210,OR,MINOR,2.0
97211,OR,MINOR,2.0
97212,OR,MINOR,2.0
97213,OR,MINOR,2.0
97214,OR,MINOR,2.0
97215,OR,MINOR,2.0
97216,OR,MINOR,2.0
97217,OR,MINOR,2.0
97218,OR,MINOR,2.0
97219,OR,MINOR,2.0
97220,OR,MINOR,2.0
97221,OR,MINOR,2.0
97222,OR,MINOR,2.0
97223,OR,MINOR,2.0
97224,OR,MINOR,2.0
97225,OR,MINOR,2.0
97227,OR,MINOR,2.0
97228,OR,MINOR,2.0
97229,OR,MINOR,2.0
97230,OR,MINOR,2.0
97231,OR,MINOR,2.0
97232,OR,MINOR,2.0
97233,OR,MINOR,2.0
97236,OR,MINOR,2.0
97238,OR,MINOR,2.0
97239,OR,MINOR,2.0
97240,OR,MINOR,2.0
97242,OR,MINOR,2.0
97250,OR,MINOR,2.0
97266,OR,MINOR,2.0
97267,OR,MINOR,2.0
97268,OR,MINOR,2.0
97269,OR,MINOR,2.0
97280,OR,MINOR,2.0
97281,OR,MINOR,2.0
97282,OR,MINOR,2.0
97283,OR,MINOR,2.0
97286,OR,MINOR,2.0
97290,OR,MINOR,2.0
97292,OR,MINOR,2.0
97293,OR,MINOR,2.0
97294,OR,MINOR,2.0
97296,OR,MINOR,2.0
97298,OR,MINOR,2.0
97301,OR,MINOR,2.0
97302,OR,MINOR,2.0
97303,OR,MINOR,2.0
97304,OR,MINOR,2.0
97305,OR,MINOR,2.0
97306,OR,MINOR,2.0
97307,OR,MINOR,2.0
97308,OR,MINOR,2.0
97309,OR,MINOR,2.0
97317,OR,MINOR,2.0
97321,OR,MINOR,2.0
97322,OR,MINOR,2.0
97324,OR,MAJOR,4.0
97325,OR,MINOR,2.0
97326,OR,MAJOR,4.0
97327,OR,MINOR,2.0
97329,OR,MAJOR,4.0
97330,OR,MINOR,2.0
97331,OR,MINOR,2.0
97333,OR,MINOR,2.0
97335,OR,MINOR,2.0
97336,OR,MINOR,2.0
97338,OR,MINOR,2.0
97339,OR,MINOR,2.0
97342,OR,MAJOR,4.0
97343,OR,MODERATE,3.0
97344,OR,MINOR,2.0
97345,OR,MAJOR,4.0
97346,OR,MAJOR,4.0
97347,OR,MAJOR,4.0
97348,OR,MINOR,2.0
97350,OR,MAJOR,4.0
97351,OR,MINOR,2.0
97352,OR,MINOR,2.0
97355,OR,MINOR,2.0
97357,OR,MODERATE,3.0
97358,OR,MAJOR,4.0
97360,OR,MAJOR,4.0
97361,OR,MINOR,2.0
97362,OR,MINOR,2.0
97364,OR,LIMITED,1.0
97368,OR,MINOR,2.0
97370,OR,MINOR,2.0
97371,OR,MINOR,2.0
97374,OR,MINOR,2.0
97375,OR,MINOR,2.0
97377,OR,MINOR,2.0
97378,OR,MODERATE,3.0
97381,OR,MINOR,2.0
97383,OR,MINOR,2.0
97385,OR,MINOR,2.0
97386,OR,MINOR,2.0
97389,OR,MINOR,2.0
97390,OR,MINOR,2.0
97392,OR,MINOR,2.0
97396,OR,MAJOR,4.0
97401,OR,MINOR,2.0
97402,OR,MINOR,2.0
97403,OR,MINOR,2.0
97404,OR,MINOR,2.0
97405,OR,MINOR,2.0
97406,OR,EXTREME,5.0
97408,OR,MINOR,2.0
97410,OR,MAJOR,4.0
97412,OR,MINOR,2.0
97413,OR,MAJOR,4.0
97414,OR,MINOR,2.0
97416,OR,MAJOR,4.0
97417,OR,MAJOR,4.0
97419,OR,MINOR,2.0
97423,OR,LIMITED,1.0
97424,OR,MINOR,2.0
97426,OR,MINOR,2.0
97429,OR,MAJOR,4.0
97430,OR,MINOR,2.0
97431,OR,MODERATE,3.0
97432,OR,MODERATE,3.0
97434,OR,MAJOR,4.0
97435,OR,MODERATE,3.0
97436,OR,MODERATE,3.0
97437,OR,MINOR,2.0
97438,OR,MODERATE,3.0
97440,OR,MINOR,2.0
97442,OR,MAJOR,4.0
97443,OR,MODERATE,3.0
97446,OR,MINOR,2.0
97447,OR,MAJOR,4.0
97448,OR,MINOR,2.0
97451,OR,MINOR,2.0
97452,OR,MODERATE,3.0
97453,OR,MINOR,2.0
97454,OR,MODERATE,3.0
97455,OR,MODERATE,3.0
97456,OR,MINOR,2.0
97457,OR,MODERATE,3.0
97458,OR,MINOR,2.0
97461,OR,MINOR,2.0
97462,OR,MODERATE,3.0
97463,OR,MAJOR,4.0
97466,OR,MODERATE,3.0
97469,OR,MAJOR,4.0
97470,OR,MODERATE,3.0
97471,OR,MODERATE,3.0
97473,OR,MAJOR,4.0
97475,OR,MINOR,2.0
97476,OR,MINOR,2.0
97477,OR,MINOR,2.0
97478,OR,MODERATE,3.0
97479,OR,MODERATE,3.0
97480,OR,MINOR,2.0
97481,OR,MAJOR,4.0
97484,OR,MAJOR,4.0
97486,OR,MODERATE,3.0
97487,OR,MINOR,2.0
97488,OR,MAJOR,4.0
97489,OR,MODERATE,3.0
97490,OR,MODERATE,3.0
97492,OR,MAJOR,4.0
97494,OR,MODERATE,3.0
97495,OR,MODERATE,3.0
97496,OR,MODERATE,3.0
97497,OR,MAJOR,4.0
97499,OR,MODERATE,3.0
97501,OR,MAJOR,4.0
97502,OR,MAJOR,4.0
97503,OR,MAJOR,4.0
97504,OR,MAJOR,4.0
97520,OR,MAJOR,4.0
97522,OR,MAJOR,4.0
97523,OR,EXTREME,5.0
97524,OR,MAJOR,4.0
97525,OR,MAJOR,4.0
97526,OR,MAJOR,4.0
97527,OR,MAJOR,4.0
97528,OR,MAJOR,4.0
97530,OR,MAJOR,4.0
97531,OR,EXTREME,5.0
97532,OR,MAJOR,4.0
97533,OR,MAJOR,4.0
97534,OR,EXTREME,5.0
97535,OR,MAJOR,4.0
97536,OR,MAJOR,4.0
97537,OR,MAJOR,4.0
97538,OR,EXTREME,5.0
97539,OR,MAJOR,4.0
97540,OR,MAJOR,4.0
97541,OR,MAJOR,4.0
97543,OR,EXTREME,5.0
97544,OR,MAJOR,4.0
97601,OR,MAJOR,4.0
97602,OR,MAJOR,4.0
97603,OR,MAJOR,4.0
97620,OR,MODERATE,3.0
97621,OR,MODERATE,3.0
97622,OR,MAJOR,4.0
97623,OR,MAJOR,4.0
97624,OR,MAJOR,4.0
97625,OR,MAJOR,4.0
97626,OR,MAJOR,4.0
97627,OR,MAJOR,4.0
97630,OR,MAJOR,4.0
97632,OR,MAJOR,4.0
97633,OR,MAJOR,4.0
97634,OR,MAJOR,4.0
97635,OR,MAJOR,4.0
97636,OR,MINOR,2.0
97637,OR,MODERATE,3.0
97638,OR,MINOR,2.0
97639,OR,MODERATE,3.0
97640,OR,MINOR,2.0
97641,OR,MINOR,2.0
97701,OR,MINOR,2.0
97702,OR,MINOR,2.0
97703,OR,MINOR,2.0
97707,OR,MINOR,2.0
97708,OR,MINOR,2.0
97709,OR,MINOR,2.0
97710,OR,MODERATE,3.0
97711,OR,MINOR,2.0
97712,OR,MINOR,2.0
97720,OR,MINOR,2.0
97721,OR,MINOR,2.0
97722,OR,MINOR,2.0
97730,OR,MINOR,2.0
97731,OR,MAJOR,4.0
97732,OR,MINOR,2.0
97733,OR,MODERATE,3.0
97734,OR,MINOR,2.0
97735,OR,MINOR,2.0
97736,OR,MINOR,2.0
97737,OR,MINOR,2.0
97738,OR,MINOR,2.0
97739,OR,MINOR,2.0
97741,OR,MINOR,2.0
97750,OR,MINOR,2.0
97751,OR,MINOR,2.0
97752,OR,MINOR,2.0
97753,OR,MINOR,2.0
97754,OR,MINOR,2.0
97756,OR,MINOR,2.0
97758,OR,MINOR,2.0
97759,OR,MINOR,2.0
97760,OR,MINOR,2.0
97761,OR,MINOR,2.0
97801,OR,MINOR,2.0
97810,OR,MINOR,2.0
97812,OR,MINOR,2.0
97813,OR,MINOR,2.0
97814,OR,MINOR,2.0
97817,OR,MINOR,2.0
97818,OR,MINOR,2.0
97819,OR,MINOR,2.0
97820,OR,MINOR,2.0
97823,OR,MINOR,2.0
97824,OR,MINOR,2.0
97825,OR,MINOR,2.0
97826,OR,MINOR,2.0
97827,OR,MINOR,2.0
97828,OR,MINOR,2.0
97830,OR,MINOR,2.0
97833,OR,MINOR,2.0
97834,OR,MINOR,2.0
97835,OR,MINOR,2.0
97836,OR,MINOR,2.0
97837,OR,MINOR,2.0
97838,OR,MINOR,2.0
97839,OR,MINOR,2.0
97840,OR,MODERATE,3.0
97841,OR,MINOR,2.0
97842,OR,MINOR,2.0
97843,OR,MINOR,2.0
97844,OR,MINOR,2.0
97845,OR,MINOR,2.0
97846,OR,MINOR,2.0
97848,OR,MINOR,2.0
97850,OR,MINOR,2.0
97856,OR,MINOR,2.0
97857,OR,MINOR,2.0
97859,OR,MINOR,2.0
97862,OR,MINOR,2.0
97864,OR,MINOR,2.0
97865,OR,MINOR,2.0
97867,OR,MINOR,2.0
97868,OR,MINOR,2.0
97869,OR,MINOR,2.0
97870,OR,MINOR,2.0
97873,OR,MINOR,2.0
97874,OR,MINOR,2.0
97875,OR,MINOR,2.0
97876,OR,MINOR,2.0
97877,OR,MINOR,2.0
97880,OR,MINOR,2.0
97882,OR,MINOR,2.0
97883,OR,MINOR,2.0
97884,OR,MINOR,2.0
97885,OR,MINOR,2.0
97886,OR,MINOR,2.0
97901,OR,MINOR,2.0
97902,OR,MODERATE,3.0
97903,OR,MINOR,2.0
97904,OR,MINOR,2.0
97905,OR,MINOR,2.0
97906,OR,MINOR,2.0
97907,OR,MINOR,2.0
97908,OR,MINOR,2.0
97909,OR,MINOR,2.0
97910,OR,MODERATE,3.0
97911,OR,MINOR,2.0
97913,OR,MINOR,2.0
97914,OR,MINOR,2.0
97917,OR,MODERATE,3.0
97918,OR,MINOR,2.0
97920,OR,MINOR,2.0
98010,WA,LIMITED,1.0
98014,WA,LIMITED,1.0
98019,WA,LIMITED,1.0
98022,WA,LIMITED,1.0
98024,WA,MINOR,2.0
98025,WA,MINOR,2.0
98027,WA,LIMITED,1.0
98029,WA,LIMITED,1.0
98045,WA,MINOR,2.0
98050,WA,MINOR,2.0
98051,WA,LIMITED,1.0
98053,WA,LIMITED,1.0
98065,WA,MINOR,2.0
98073,WA,LIMITED,1.0
98074,WA,LIMITED,1.0
98075,WA,LIMITED,1.0
98077,WA,LIMITED,1.0
98220,WA,MODERATE,3.0
98223,WA,LIMITED,1.0
98225,WA,LIMITED,1.0
98226,WA,LIMITED,1.0
98227,WA,LIMITED,1.0
98228,WA,LIMITED,1.0
98229,WA,LIMITED,1.0
98237,WA,MODERATE,3.0
98240,WA,LIMITED,1.0
98241,WA,MINOR,2.0
98244,WA,MODERATE,3.0
98247,WA,LIMITED,1.0
98248,WA,LIMITED,1.0
98251,WA,MODERATE,3.0
98252,WA,LIMITED,1.0
98255,WA,MAJOR,4.0
98258,WA,LIMITED,1.0
98262,WA,LIMITED,1.0
98264,WA,LIMITED,1.0
98266,WA,MINOR,2.0
98267,WA,MINOR,2.0
98272,WA,LIMITED,1.0
98274,WA,LIMITED,1.0
98276,WA,LIMITED,1.0
98283,WA,MINOR,2.0
98284,WA,MINOR,2.0
98290,WA,LIMITED,1.0
98293,WA,MODERATE,3.0
98294,WA,MINOR,2.0
98295,WA,LIMITED,1.0
98304,WA,MINOR,2.0
98305,WA,MODERATE,3.0
98320,WA,MINOR,2.0
98321,WA,LIMITED,1.0
98323,WA,MINOR,2.0
98324,WA,LIMITED,1.0
98326,WA,MODERATE,3.0
98328,WA,LIMITED,1.0
98330,WA,MINOR,2.0
98331,WA,MINOR,2.0
98336,WA,MODERATE,3.0
98355,WA,MINOR,2.0
98356,WA,MAJOR,4.0
98361,WA,MODERATE,3.0
98362,WA,LIMITED,1.0
98363,WA,LIMITED,1.0
98376,WA,LIMITED,1.0
98377,WA,MODERATE,3.0
98380,WA,MINOR,2.0
98381,WA,LIMITED,1.0
98382,WA,LIMITED,1.0
98385,WA,LIMITED,1.0
98520,WA,LIMITED,1.0
98526,WA,EXTREME,5.0
98528,WA,LIMITED,1.0
98530,WA,LIMITED,1.0
98531,WA,LIMITED,1.0
98532,WA,LIMITED,1.0
98533,WA,MODERATE,3.0
98537,WA,LIMITED,1.0
98538,WA,LIMITED,1.0
98541,WA,MINOR,2.0
98542,WA,LIMITED,1.0
98548,WA,MODERATE,3.0
98550,WA,LIMITED,1.0
98552,WA,MINOR,2.0
98555,WA,MINOR,2.0
98557,WA,MINOR,2.0
98559,WA,MINOR,2.0
98560,WA,MINOR,2.0
98563,WA,LIMITED,1.0
98564,WA,MODERATE,3.0
98565,WA,LIMITED,1.0
98568,WA,MODERATE,3.0
98570,WA,LIMITED,1.0
98572,WA,MODERATE,3.0
98575,WA,EXTREME,5.0
98577,WA,LIMITED,1.0
98579,WA,LIMITED,1.0
98581,WA,MINOR,2.0
98582,WA,LIMITED,1.0
98584,WA,MINOR,2.0
98585,WA,MODERATE,3.0
98588,WA,MINOR,2.0
98589,WA,LIMITED,1.0
98591,WA,LIMITED,1.0
98592,WA,MINOR,2.0
98593,WA,LIMITED,1.0
98596,WA,LIMITED,1.0
98601,WA,MINOR,2.0
98602,WA,MINOR,2.0
98603,WA,MAJOR,4.0
98604,WA,MINOR,2.0
98605,WA,MINOR,2.0
98606,WA,MINOR,2.0
98607,WA,MINOR,2.0
98609,WA,MINOR,2.0
98610,WA,MODERATE,3.0
98611,WA,MINOR,2.0
98612,WA,MODERATE,3.0
98613,WA,MINOR,2.0
98616,WA,MAJOR,4.0
98617,WA,MINOR,2.0
98619,WA,MINOR,2.0
98620,WA,MINOR,2.0
98621,WA,MODERATE,3.0
98622,WA,MINOR,2.0
98625,WA,MINOR,2.0
98626,WA,MINOR,2.0
98628,WA,MINOR,2.0
98629,WA,MINOR,2.0
98632,WA,MINOR,2.0
98635,WA,MINOR,2.0
98638,WA,LIMITED,1.0
98639,WA,MODERATE,3.0
98642,WA,MINOR,2.0
98643,WA,MODERATE,3.0
98645,WA,LIMITED,1.0
98647,WA,MAJOR,4.0
98648,WA,MODERATE,3.0
98649,WA,LIMITED,1.0
98650,WA,MODERATE,3.0
98651,WA,MINOR,2.0
98660,WA,MINOR,2.0
98661,WA,MINOR,2.0
98662,WA,MINOR,2.0
98663,WA,MINOR,2.0
98664,WA,MINOR,2.0
98665,WA,MINOR,2.0
98666,WA,MINOR,2.0
98668,WA,MINOR,2.0
98670,WA,MINOR,2.0
98671,WA,MINOR,2.0
98672,WA,MINOR,2.0
98673,WA,MINOR,2.0
98674,WA,MINOR,2.0
98675,WA,MINOR,2.0
98682,WA,MINOR,2.0
98683,WA,MINOR,2.0
98684,WA,MINOR,2.0
98685,WA,MINOR,2.0
98686,WA,MINOR,2.0
98687,WA,MINOR,2.0
98801,WA,MINOR,2.0
98802,WA,MINOR,2.0
98807,WA,MINOR,2.0
98812,WA,MINOR,2.0
98813,WA,MINOR,2.0
98814,WA,MINOR,2.0
98815,WA,MINOR,2.0
98816,WA,MINOR,2.0
98822,WA,MINOR,2.0
98823,WA,MINOR,2.0
98826,WA,MINOR,2.0
98827,WA,MINOR,2.0
98828,WA,MINOR,2.0
98830,WA,MINOR,2.0
98831,WA,MINOR,2.0
98832,WA,MINOR,2.0
98833,WA,MINOR,2.0
98834,WA,MINOR,2.0
98837,WA,MINOR,2.0
98840,WA,MINOR,2.0
98841,WA,MINOR,2.0
98843,WA,MINOR,2.0
98844,WA,MINOR,2.0
98845,WA,MINOR,2.0
98846,WA,MINOR,2.0
98847,WA,MINOR,2.0
98848,WA,MINOR,2.0
98849,WA,MINOR,2.0
98850,WA,MINOR,2.0
98851,WA,MINOR,2.0
98853,WA,MINOR,2.0
98855,WA,MINOR,2.0
98856,WA,MINOR,2.0
98857,WA,MINOR,2.0
98858,WA,MINOR,2.0
98859,WA,MINOR,2.0
98860,WA,MINOR,2.0
98862,WA,MINOR,2.0
98901,WA,MINOR,2.0
98902,WA,MINOR,2.0
98903,WA,MINOR,2.0
98907,WA,MINOR,2.0
98908,WA,MINOR,2.0
98909,WA,MINOR,2.0
98921,WA,MINOR,2.0
98922,WA,MINOR,2.0
98923,WA,MINOR,2.0
98926,WA,MINOR,2.0
98930,WA,MINOR,2.0
98932,WA,MINOR,2.0
98933,WA,MINOR,2.0
98935,WA,MINOR,2.0
98936,WA,MINOR,2.0
98937,WA,MINOR,2.0
98938,WA,MINOR,2.0
98942,WA,MINOR,2.0
98944,WA,MINOR,2.0
98946,WA,MINOR,2.0
98947,WA,MINOR,2.0
98948,WA,MINOR,2.0
98951,WA,MINOR,2.0
98952,WA,MINOR,2.0
98953,WA,MINOR,2.0
99001,WA,MINOR,2.0
99003,WA,MINOR,2.0
99004,WA,MINOR,2.0
99005,WA,MINOR,2.0
99006,WA,MINOR,2.0
99008,WA,MINOR,2.0
99009,WA,MINOR,2.0
99011,WA,MINOR,2.0
99012,WA,MINOR,2.0
99013,WA,MINOR,2.0
99014,WA,MINOR,2.0
99016,WA,MINOR,2.0
99017,WA,MINOR,2.0
99018,WA,MINOR,2.0
99019,WA,MINOR,2.0
99021,WA,MINOR,2.0
99022,WA,MINOR,2.0
99023,WA,MINOR,2.0
99025,WA,MINOR,2.0
99026,WA,MINOR,2.0
99027,WA,MINOR,2.0
99029,WA,MINOR,2.0
99030,WA,MINOR,2.0
99031,WA,MINOR,2.0
99032,WA,MINOR,2.0
99033,WA,MINOR,2.0
99034,WA,MINOR,2.0
99036,WA,MINOR,2.0
99037,WA,MINOR,2.0
99040,WA,MINOR,2.0
99101,WA,MINOR,2.0
99103,WA,MINOR,2.0
