NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Putnam County,0,N/S,202303311200,202303310100,202304031200
Sussex County,3,SLGT,202303311200,202303310100,202304031200
Decatur County,0,N/S,202303311200,202303310100,202304031200
Perry County,1,TSTM,202303311200,202303310100,202304031200
Union County,1,TSTM,202303311200,202303310100,202304031200
Boyd County,2,MRGL,202303311200,202303310100,202304031200
Mille Lacs County,1,TSTM,202303311200,202303310100,202304031200
Walsh County,0,N/S,202303311200,202303310100,202304031200
Morgan County,0,N/S,202303311200,202303310100,202304031200
Portage County,2,MRGL,202303311200,202303310100,202304031200
Uinta County,0,N/S,202303311200,202303310100,202304031200
Humboldt County,0,N/S,202303311200,202303310100,202304031200
Jim Hogg County,0,N/S,202303311200,202303310100,202304031200
Cheyenne County,0,N/S,202303311200,202303310100,202304031200
Clackamas County,1,TSTM,202303311200,202303310100,202304031200
Polk County,2,MRGL,202303311200,202303310100,202304031200
Macon County,2,MRGL,202303311200,202303310100,202304031200
Benton County,1,TSTM,202303311200,202303310100,202304031200
Morgan County,0,N/S,202303311200,202303310100,202304031200
Douglas County,2,MRGL,202303311200,202303310100,202304031200
Worcester County,1,TSTM,202303311200,202303310100,202304031200
Wabash County,1,TSTM,202303311200,202303310100,202304031200
Huntington County,1,TSTM,202303311200,202303310100,202304031200
Scott County,0,N/S,202303311200,202303310100,202304031200
Decatur County,1,TSTM,202303311200,202303310100,202304031200
Wabash County,1,TSTM,202303311200,202303310100,202304031200
Allen County,1,TSTM,202303311200,202303310100,202304031200
Marshall County,1,TSTM,202303311200,202303310100,202304031200
Thomas County,1,TSTM,202303311200,202303310100,202304031200
Sioux County,0,N/S,202303311200,202303310100,202304031200
Dimmit County,0,N/S,202303311200,202303310100,202304031200
Fillmore County,1,TSTM,202303311200,202303310100,202304031200
Chester County,1,TSTM,202303311200,202303310100,202304031200
Lac qui Parle County,1,TSTM,202303311200,202303310100,202304031200
Cache County,0,N/S,202303311200,202303310100,202304031200
Pierce County,1,TSTM,202303311200,202303310100,202304031200
Charlton County,2,MRGL,202303311200,202303310100,202304031200
Polk County,0,N/S,202303311200,202303310100,202304031200
McLean County,1,TSTM,202303311200,202303310100,202304031200
Androscoggin County,1,TSTM,202303311200,202303310100,202304031200
Kootenai County,1,TSTM,202303311200,202303310100,202304031200
Clark County,0,N/S,202303311200,202303310100,202304031200
Phillips County,0,N/S,202303311200,202303310100,202304031200
Holt County,2,MRGL,202303311200,202303310100,202304031200
Johnson County,1,TSTM,202303311200,202303310100,202304031200
La Crosse County,1,TSTM,202303311200,202303310100,202304031200
Caldwell Parish,1,TSTM,202303311200,202303310100,202304031200
Edmonson County,0,N/S,202303311200,202303310100,202304031200
Bond County,1,TSTM,202303311200,202303310100,202304031200
Brown County,1,TSTM,202303311200,202303310100,202304031200
McLeod County,1,TSTM,202303311200,202303310100,202304031200
Dunn County,1,TSTM,202303311200,202303310100,202304031200
Custer County,0,N/S,202303311200,202303310100,202304031200
Madison County,1,TSTM,202303311200,202303310100,202304031200
Nolan County,1,TSTM,202303311200,202303310100,202304031200
Wayne County,3,SLGT,202303311200,202303310100,202304031200
Saratoga County,3,SLGT,202303311200,202303310100,202304031200
Brazos County,1,TSTM,202303311200,202303310100,202304031200
Marshall County,2,MRGL,202303311200,202303310100,202304031200
Allegany County,2,MRGL,202303311200,202303310100,202304031200
Wetzel County,1,TSTM,202303311200,202303310100,202304031200
Jackson County,1,TSTM,202303311200,202303310100,202304031200
Clatsop County,1,TSTM,202303311200,202303310100,202304031200
Lewis County,1,TSTM,202303311200,202303310100,202304031200
Allegany County,3,SLGT,202303311200,202303310100,202304031200
Cedar County,1,TSTM,202303311200,202303310100,202304031200
Orange County,1,TSTM,202303311200,202303310100,202304031200
DeKalb County,1,TSTM,202303311200,202303310100,202304031200
Pickens County,0,N/S,202303311200,202303310100,202304031200
Chouteau County,1,TSTM,202303311200,202303310100,202304031200
Brown County,1,TSTM,202303311200,202303310100,202304031200
Campbell County,0,N/S,202303311200,202303310100,202304031200
Franklin County,2,MRGL,202303311200,202303310100,202304031200
Baltimore city,2,MRGL,202303311200,202303310100,202304031200
Lyon County,1,TSTM,202303311200,202303310100,202304031200
Carroll County,1,TSTM,202303311200,202303310100,202304031200
Tensas Parish,1,TSTM,202303311200,202303310100,202304031200
Monroe County,0,N/S,202303311200,202303310100,202304031200
Hamilton County,0,N/S,202303311200,202303310100,202304031200
Pocahontas County,1,TSTM,202303311200,202303310100,202304031200
Gem County,1,TSTM,202303311200,202303310100,202304031200
Independence County,1,TSTM,202303311200,202303310100,202304031200
Lonoke County,1,TSTM,202303311200,202303310100,202304031200
Newton County,1,TSTM,202303311200,202303310100,202304031200
Franklin County,1,TSTM,202303311200,202303310100,202304031200
Hendry County,0,N/S,202303311200,202303310100,202304031200
Taliaferro County,1,TSTM,202303311200,202303310100,202304031200
Jefferson County,1,TSTM,202303311200,202303310100,202304031200
Meagher County,1,TSTM,202303311200,202303310100,202304031200
La Plata County,0,N/S,202303311200,202303310100,202304031200
Bell County,1,TSTM,202303311200,202303310100,202304031200
Kemper County,1,TSTM,202303311200,202303310100,202304031200
Clark County,1,TSTM,202303311200,202303310100,202304031200
Klamath County,1,TSTM,202303311200,202303310100,202304031200
Oswego County,3,SLGT,202303311200,202303310100,202304031200
Naranjito Municipio,0,N/S,202303311200,202303310100,202304031200
Cherokee County,0,N/S,202303311200,202303310100,202304031200
Bandera County,1,TSTM,202303311200,202303310100,202304031200
Rosebud County,1,TSTM,202303311200,202303310100,202304031200
Union County,0,N/S,202303311200,202303310100,202304031200
Schoolcraft County,0,N/S,202303311200,202303310100,202304031200
Ulster County,3,SLGT,202303311200,202303310100,202304031200
Camden County,2,MRGL,202303311200,202303310100,202304031200
Jersey County,1,TSTM,202303311200,202303310100,202304031200
Hanover County,1,TSTM,202303311200,202303310100,202304031200
Wallace County,0,N/S,202303311200,202303310100,202304031200
Alger County,0,N/S,202303311200,202303310100,202304031200
Fulton County,1,TSTM,202303311200,202303310100,202304031200
Hidalgo County,0,N/S,202303311200,202303310100,202304031200
Robeson County,2,MRGL,202303311200,202303310100,202304031200
Newaygo County,1,TSTM,202303311200,202303310100,202304031200
Morrow County,1,TSTM,202303311200,202303310100,202304031200
Todd County,1,TSTM,202303311200,202303310100,202304031200
Logan County,2,MRGL,202303311200,202303310100,202304031200
Lincoln County,1,TSTM,202303311200,202303310100,202304031200
Miller County,1,TSTM,202303311200,202303310100,202304031200
Orange County,0,N/S,202303311200,202303310100,202304031200
San Juan County,1,TSTM,202303311200,202303310100,202304031200
Franklin County,0,N/S,202303311200,202303310100,202304031200
Carroll County,0,N/S,202303311200,202303310100,202304031200
Riley County,1,TSTM,202303311200,202303310100,202304031200
Schleicher County,0,N/S,202303311200,202303310100,202304031200
Russell County,0,N/S,202303311200,202303310100,202304031200
Caldwell County,0,N/S,202303311200,202303310100,202304031200
Madison County,0,N/S,202303311200,202303310100,202304031200
Warrick County,1,TSTM,202303311200,202303310100,202304031200
Adair County,0,N/S,202303311200,202303310100,202304031200
Gallatin County,0,N/S,202303311200,202303310100,202304031200
Harrison County,0,N/S,202303311200,202303310100,202304031200
Sagadahoc County,1,TSTM,202303311200,202303310100,202304031200
Sweet Grass County,1,TSTM,202303311200,202303310100,202304031200
Grayson County,2,MRGL,202303311200,202303310100,202304031200
Greene County,3,SLGT,202303311200,202303310100,202304031200
Northwest Arctic Borough,0,N/S,202303311200,202303310100,202304031200
Ellis County,0,N/S,202303311200,202303310100,202304031200
Hale County,1,TSTM,202303311200,202303310100,202304031200
Perry County,0,N/S,202303311200,202303310100,202304031200
Colbert County,0,N/S,202303311200,202303310100,202304031200
Pratt County,0,N/S,202303311200,202303310100,202304031200
Bourbon County,0,N/S,202303311200,202303310100,202304031200
Rutherford County,0,N/S,202303311200,202303310100,202304031200
Cook County,2,MRGL,202303311200,202303310100,202304031200
Lane County,0,N/S,202303311200,202303310100,202304031200
Harper County,0,N/S,202303311200,202303310100,202304031200
Piatt County,1,TSTM,202303311200,202303310100,202304031200
Crosby County,0,N/S,202303311200,202303310100,202304031200
Fajardo Municipio,0,N/S,202303311200,202303310100,202304031200
Greene County,1,TSTM,202303311200,202303310100,202304031200
Clark County,1,TSTM,202303311200,202303310100,202304031200
Kossuth County,1,TSTM,202303311200,202303310100,202304031200
Yabucoa Municipio,0,N/S,202303311200,202303310100,202304031200
Burke County,0,N/S,202303311200,202303310100,202304031200
Durham County,2,MRGL,202303311200,202303310100,202304031200
Harrison County,1,TSTM,202303311200,202303310100,202304031200
Keya Paha County,1,TSTM,202303311200,202303310100,202304031200
Webster County,1,TSTM,202303311200,202303310100,202304031200
Pope County,1,TSTM,202303311200,202303310100,202304031200
Smith County,0,N/S,202303311200,202303310100,202304031200
Henry County,0,N/S,202303311200,202303310100,202304031200
Alexandria city,1,TSTM,202303311200,202303310100,202304031200
Jefferson County,1,TSTM,202303311200,202303310100,202304031200
Lewis and Clark County,1,TSTM,202303311200,202303310100,202304031200
Duchesne County,0,N/S,202303311200,202303310100,202304031200
Alfalfa County,1,TSTM,202303311200,202303310100,202304031200
Delta County,2,MRGL,202303311200,202303310100,202304031200
Trousdale County,0,N/S,202303311200,202303310100,202304031200
Perry County,0,N/S,202303311200,202303310100,202304031200
Deuel County,1,TSTM,202303311200,202303310100,202304031200
Jackson County,1,TSTM,202303311200,202303310100,202304031200
Hormigueros Municipio,0,N/S,202303311200,202303310100,202304031200
Zavala County,0,N/S,202303311200,202303310100,202304031200
Banner County,0,N/S,202303311200,202303310100,202304031200
Madison County,1,TSTM,202303311200,202303310100,202304031200
Broward County,0,N/S,202303311200,202303310100,202304031200
Toombs County,2,MRGL,202303311200,202303310100,202304031200
Sanilac County,0,N/S,202303311200,202303310100,202304031200
Rockwall County,1,TSTM,202303311200,202303310100,202304031200
Wayne County,0,N/S,202303311200,202303310100,202304031200
Nobles County,2,MRGL,202303311200,202303310100,202304031200
Aitkin County,1,TSTM,202303311200,202303310100,202304031200
Ramsey County,0,N/S,202303311200,202303310100,202304031200
Person County,1,TSTM,202303311200,202303310100,202304031200
Trego County,0,N/S,202303311200,202303310100,202304031200
Washington County,1,TSTM,202303311200,202303310100,202304031200
Eastland County,1,TSTM,202303311200,202303310100,202304031200
Issaquena County,1,TSTM,202303311200,202303310100,202304031200
DeWitt County,0,N/S,202303311200,202303310100,202304031200
Angelina County,1,TSTM,202303311200,202303310100,202304031200
Saluda County,1,TSTM,202303311200,202303310100,202304031200
Maries County,1,TSTM,202303311200,202303310100,202304031200
Arkansas County,1,TSTM,202303311200,202303310100,202304031200
Lawrence County,2,MRGL,202303311200,202303310100,202304031200
Charlottesville city,0,N/S,202303311200,202303310100,202304031200
Bureau County,1,TSTM,202303311200,202303310100,202304031200
Scioto County,0,N/S,202303311200,202303310100,202304031200
Madison County,0,N/S,202303311200,202303310100,202304031200
Jerome County,0,N/S,202303311200,202303310100,202304031200
Vinton County,0,N/S,202303311200,202303310100,202304031200
McLennan County,1,TSTM,202303311200,202303310100,202304031200
Custer County,1,TSTM,202303311200,202303310100,202304031200
Howard County,1,TSTM,202303311200,202303310100,202304031200
Palm Beach County,0,N/S,202303311200,202303310100,202304031200
Lincoln County,1,TSTM,202303311200,202303310100,202304031200
Butler County,1,TSTM,202303311200,202303310100,202304031200
Sumner County,0,N/S,202303311200,202303310100,202304031200
King and Queen County,1,TSTM,202303311200,202303310100,202304031200
Carroll County,2,MRGL,202303311200,202303310100,202304031200
Waynesboro city,0,N/S,202303311200,202303310100,202304031200
Sitka City and Borough,0,N/S,202303311200,202303310100,202304031200
Multnomah County,1,TSTM,202303311200,202303310100,202304031200
Grundy County,0,N/S,202303311200,202303310100,202304031200
Hubbard County,0,N/S,202303311200,202303310100,202304031200
Sargent County,0,N/S,202303311200,202303310100,202304031200
St. Lawrence County,2,MRGL,202303311200,202303310100,202304031200
Reynolds County,1,TSTM,202303311200,202303310100,202304031200
Sacramento County,0,N/S,202303311200,202303310100,202304031200
Paulding County,1,TSTM,202303311200,202303310100,202304031200
Wells County,1,TSTM,202303311200,202303310100,202304031200
Floyd County,0,N/S,202303311200,202303310100,202304031200
Santa Barbara County,0,N/S,202303311200,202303310100,202304031200
Boone County,0,N/S,202303311200,202303310100,202304031200
Benton County,1,TSTM,202303311200,202303310100,202304031200
Crittenden County,1,TSTM,202303311200,202303310100,202304031200
Palo Alto County,1,TSTM,202303311200,202303310100,202304031200
Ringgold County,1,TSTM,202303311200,202303310100,202304031200
Randolph County,1,TSTM,202303311200,202303310100,202304031200
Cecil County,2,MRGL,202303311200,202303310100,202304031200
Warren County,1,TSTM,202303311200,202303310100,202304031200
Greeley County,2,MRGL,202303311200,202303310100,202304031200
Jefferson County,1,TSTM,202303311200,202303310100,202304031200
Saline County,1,TSTM,202303311200,202303310100,202304031200
Knott County,0,N/S,202303311200,202303310100,202304031200
Clinton County,1,TSTM,202303311200,202303310100,202304031200
Jackson County,2,MRGL,202303311200,202303310100,202304031200
Dodge County,1,TSTM,202303311200,202303310100,202304031200
Freeborn County,1,TSTM,202303311200,202303310100,202304031200
Calaveras County,1,TSTM,202303311200,202303310100,202304031200
Barnstable County,2,MRGL,202303311200,202303310100,202304031200
Middlesex County,1,TSTM,202303311200,202303310100,202304031200
Jefferson County,3,SLGT,202303311200,202303310100,202304031200
Lake County,1,TSTM,202303311200,202303310100,202304031200
Bedford County,0,N/S,202303311200,202303310100,202304031200
Clay County,0,N/S,202303311200,202303310100,202304031200
Coles County,1,TSTM,202303311200,202303310100,202304031200
Lauderdale County,1,TSTM,202303311200,202303310100,202304031200
Baker County,1,TSTM,202303311200,202303310100,202304031200
Schuyler County,3,SLGT,202303311200,202303310100,202304031200
Van Buren County,1,TSTM,202303311200,202303310100,202304031200
Mercer County,1,TSTM,202303311200,202303310100,202304031200
Lawrence County,0,N/S,202303311200,202303310100,202304031200
Morgan County,0,N/S,202303311200,202303310100,202304031200
Muhlenberg County,1,TSTM,202303311200,202303310100,202304031200
Effingham County,1,TSTM,202303311200,202303310100,202304031200
Loudon County,0,N/S,202303311200,202303310100,202304031200
Clark County,1,TSTM,202303311200,202303310100,202304031200
Honolulu County,0,N/S,202303311200,202303310100,202304031200
Gilchrist County,1,TSTM,202303311200,202303310100,202304031200
Tippecanoe County,1,TSTM,202303311200,202303310100,202304031200
Snyder County,3,SLGT,202303311200,202303310100,202304031200
Lamar County,2,MRGL,202303311200,202303310100,202304031200
Miami-Dade County,0,N/S,202303311200,202303310100,202304031200
Dundy County,0,N/S,202303311200,202303310100,202304031200
Leon County,1,TSTM,202303311200,202303310100,202304031200
Pitkin County,1,TSTM,202303311200,202303310100,202304031200
Grand Forks County,0,N/S,202303311200,202303310100,202304031200
LaPorte County,1,TSTM,202303311200,202303310100,202304031200
Hamilton County,1,TSTM,202303311200,202303310100,202304031200
Emporia city,2,MRGL,202303311200,202303310100,202304031200
Lincoln County,2,MRGL,202303311200,202303310100,202304031200
Greeley County,0,N/S,202303311200,202303310100,202304031200
Harris County,1,TSTM,202303311200,202303310100,202304031200
Screven County,2,MRGL,202303311200,202303310100,202304031200
San Juan Municipio,0,N/S,202303311200,202303310100,202304031200
Stonewall County,1,TSTM,202303311200,202303310100,202304031200
Henry County,1,TSTM,202303311200,202303310100,202304031200
Grafton County,1,TSTM,202303311200,202303310100,202304031200
Newton County,2,MRGL,202303311200,202303310100,202304031200
Posey County,1,TSTM,202303311200,202303310100,202304031200
McMullen County,0,N/S,202303311200,202303310100,202304031200
Cumberland County,1,TSTM,202303311200,202303310100,202304031200
Walton County,1,TSTM,202303311200,202303310100,202304031200
Pope County,1,TSTM,202303311200,202303310100,202304031200
Rappahannock County,0,N/S,202303311200,202303310100,202304031200
Amherst County,0,N/S,202303311200,202303310100,202304031200
Ventura County,0,N/S,202303311200,202303310100,202304031200
Crawford County,1,TSTM,202303311200,202303310100,202304031200
Park County,0,N/S,202303311200,202303310100,202304031200
Los Angeles County,0,N/S,202303311200,202303310100,202304031200
Yuma County,0,N/S,202303311200,202303310100,202304031200
Gordon County,0,N/S,202303311200,202303310100,202304031200
Calhoun County,1,TSTM,202303311200,202303310100,202304031200
Highlands County,0,N/S,202303311200,202303310100,202304031200
Covington city,0,N/S,202303311200,202303310100,202304031200
Orange County,2,MRGL,202303311200,202303310100,202304031200
McPherson County,0,N/S,202303311200,202303310100,202304031200
Pinal County,0,N/S,202303311200,202303310100,202304031200
Fulton County,1,TSTM,202303311200,202303310100,202304031200
Alamosa County,0,N/S,202303311200,202303310100,202304031200
Citrus County,0,N/S,202303311200,202303310100,202304031200
Culebra Municipio,0,N/S,202303311200,202303310100,202304031200
Dorado Municipio,0,N/S,202303311200,202303310100,202304031200
DeKalb County,0,N/S,202303311200,202303310100,202304031200
Clarion County,3,SLGT,202303311200,202303310100,202304031200
Miner County,1,TSTM,202303311200,202303310100,202304031200
Jerauld County,1,TSTM,202303311200,202303310100,202304031200
Decatur County,1,TSTM,202303311200,202303310100,202304031200
Dubois County,1,TSTM,202303311200,202303310100,202304031200
Essex County,1,TSTM,202303311200,202303310100,202304031200
Williamsburg County,2,MRGL,202303311200,202303310100,202304031200
Essex County,2,MRGL,202303311200,202303310100,202304031200
Worth County,1,TSTM,202303311200,202303310100,202304031200
Hughes County,2,MRGL,202303311200,202303310100,202304031200
Buchanan County,0,N/S,202303311200,202303310100,202304031200
Alleghany County,0,N/S,202303311200,202303310100,202304031200
Lowndes County,1,TSTM,202303311200,202303310100,202304031200
Scott County,1,TSTM,202303311200,202303310100,202304031200
Prowers County,0,N/S,202303311200,202303310100,202304031200
Sutton County,0,N/S,202303311200,202303310100,202304031200
Sabana Grande Municipio,0,N/S,202303311200,202303310100,202304031200
Muskogee County,2,MRGL,202303311200,202303310100,202304031200
Christian County,1,TSTM,202303311200,202303310100,202304031200
Ciales Municipio,0,N/S,202303311200,202303310100,202304031200
Lamar County,1,TSTM,202303311200,202303310100,202304031200
Ripley County,1,TSTM,202303311200,202303310100,202304031200
Mercer County,0,N/S,202303311200,202303310100,202304031200
Hart County,1,TSTM,202303311200,202303310100,202304031200
Jackson Parish,1,TSTM,202303311200,202303310100,202304031200
Northumberland County,1,TSTM,202303311200,202303310100,202304031200
Fort Bend County,1,TSTM,202303311200,202303310100,202304031200
Green Lake County,1,TSTM,202303311200,202303310100,202304031200
Pondera County,1,TSTM,202303311200,202303310100,202304031200
Walworth County,1,TSTM,202303311200,202303310100,202304031200
Mineral County,0,N/S,202303311200,202303310100,202304031200
Fulton County,1,TSTM,202303311200,202303310100,202304031200
Suffolk County,2,MRGL,202303311200,202303310100,202304031200
Union County,1,TSTM,202303311200,202303310100,202304031200
McDonald County,2,MRGL,202303311200,202303310100,202304031200
Scotts Bluff County,0,N/S,202303311200,202303310100,202304031200
San Miguel County,0,N/S,202303311200,202303310100,202304031200
Lee County,1,TSTM,202303311200,202303310100,202304031200
Parker County,1,TSTM,202303311200,202303310100,202304031200
Dickey County,0,N/S,202303311200,202303310100,202304031200
Barnes County,0,N/S,202303311200,202303310100,202304031200
Sibley County,1,TSTM,202303311200,202303310100,202304031200
Upson County,1,TSTM,202303311200,202303310100,202304031200
Sonoma County,0,N/S,202303311200,202303310100,202304031200
Chippewa County,0,N/S,202303311200,202303310100,202304031200
Bonneville County,0,N/S,202303311200,202303310100,202304031200
Barrow County,1,TSTM,202303311200,202303310100,202304031200
Long County,2,MRGL,202303311200,202303310100,202304031200
Kinney County,0,N/S,202303311200,202303310100,202304031200
Ottawa County,2,MRGL,202303311200,202303310100,202304031200
Clearfield County,3,SLGT,202303311200,202303310100,202304031200
Clinton County,1,TSTM,202303311200,202303310100,202304031200
Santa Isabel Municipio,0,N/S,202303311200,202303310100,202304031200
Montgomery County,1,TSTM,202303311200,202303310100,202304031200
Alcorn County,1,TSTM,202303311200,202303310100,202304031200
Lafayette County,1,TSTM,202303311200,202303310100,202304031200
Grant Parish,1,TSTM,202303311200,202303310100,202304031200
Atchison County,1,TSTM,202303311200,202303310100,202304031200
Macon County,1,TSTM,202303311200,202303310100,202304031200
St. Joseph County,1,TSTM,202303311200,202303310100,202304031200
Franklin County,1,TSTM,202303311200,202303310100,202304031200
Garfield County,1,TSTM,202303311200,202303310100,202304031200
Adams County,1,TSTM,202303311200,202303310100,202304031200
Olmsted County,1,TSTM,202303311200,202303310100,202304031200
Union County,2,MRGL,202303311200,202303310100,202304031200
Trujillo Alto Municipio,0,N/S,202303311200,202303310100,202304031200
Mobile County,1,TSTM,202303311200,202303310100,202304031200
McCook County,2,MRGL,202303311200,202303310100,202304031200
Fayette County,0,N/S,202303311200,202303310100,202304031200
Chambers County,1,TSTM,202303311200,202303310100,202304031200
Northampton County,2,MRGL,202303311200,202303310100,202304031200
Moffat County,1,TSTM,202303311200,202303310100,202304031200
Green County,0,N/S,202303311200,202303310100,202304031200
Franklin County,1,TSTM,202303311200,202303310100,202304031200
Beaufort County,2,MRGL,202303311200,202303310100,202304031200
Jayuya Municipio,0,N/S,202303311200,202303310100,202304031200
Burleigh County,0,N/S,202303311200,202303310100,202304031200
Rowan County,1,TSTM,202303311200,202303310100,202304031200
Iron County,1,TSTM,202303311200,202303310100,202304031200
Kandiyohi County,1,TSTM,202303311200,202303310100,202304031200
Wolfe County,0,N/S,202303311200,202303310100,202304031200
Fayette County,1,TSTM,202303311200,202303310100,202304031200
Lawrence County,0,N/S,202303311200,202303310100,202304031200
Washington County,1,TSTM,202303311200,202303310100,202304031200
Briscoe County,0,N/S,202303311200,202303310100,202304031200
Ontonagon County,0,N/S,202303311200,202303310100,202304031200
