NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Vernon Parish,LA,0,N/S,202401300600,202401301200,202402061200
Penobscot County,ME,0,N/S,202401300600,202401301200,202402061200
Talbot County,MD,0,N/S,202401300600,202401301200,202402061200
Stephens County,GA,0,N/S,202401300600,202401301200,202402061200
Riverside County,CA,0,N/S,202401300600,202401301200,202402061200
Baxter County,AR,0,N/S,202401300600,202401301200,202402061200
Attala County,MS,0,N/S,202401300600,202401301200,202402061200
Story County,IA,0,N/S,202401300600,202401301200,202402061200
Bourbon County,KS,0,N/S,202401300600,202401301200,202402061200
Cumberland County,VA,0,N/S,202401300600,202401301200,202402061200
Sumter County,SC,0,N/S,202401300600,202401301200,202402061200
Lake and Peninsula Borough,AK,0,N/S,202401300600,202401301200,202402061200
Wyoming County,WV,0,N/S,202401300600,202401301200,202402061200
Kern County,CA,0,N/S,202401300600,202401301200,202402061200
Cooke County,TX,0,N/S,202401300600,202401301200,202402061200
Orangeburg County,SC,0,N/S,202401300600,202401301200,202402061200
Taylor County,WI,0,N/S,202401300600,202401301200,202402061200
Mower County,MN,0,N/S,202401300600,202401301200,202402061200
Murray County,MN,0,N/S,202401300600,202401301200,202402061200
Providence County,RI,0,N/S,202401300600,202401301200,202402061200
Phelps County,MO,0,N/S,202401300600,202401301200,202402061200
Prentiss County,MS,0,N/S,202401300600,202401301200,202402061200
Whitley County,KY,0,N/S,202401300600,202401301200,202402061200
Starke County,IN,0,N/S,202401300600,202401301200,202402061200
Williamson County,TX,0,N/S,202401300600,202401301200,202402061200
Patillas Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Mitchell County,IA,0,N/S,202401300600,202401301200,202402061200
Emanuel County,GA,0,N/S,202401300600,202401301200,202402061200
Catahoula Parish,LA,0,N/S,202401300600,202401301200,202402061200
Carbon County,PA,0,N/S,202401300600,202401301200,202402061200
Pawnee County,NE,0,N/S,202401300600,202401301200,202402061200
Unicoi County,TN,0,N/S,202401300600,202401301200,202402061200
Spartanburg County,SC,0,N/S,202401300600,202401301200,202402061200
Marathon County,WI,0,N/S,202401300600,202401301200,202402061200
Elko County,NV,0,N/S,202401300600,202401301200,202402061200
Braxton County,WV,0,N/S,202401300600,202401301200,202402061200
Wexford County,MI,0,N/S,202401300600,202401301200,202402061200
Cochran County,TX,0,N/S,202401300600,202401301200,202402061200
Blair County,PA,0,N/S,202401300600,202401301200,202402061200
Hickory County,MO,0,N/S,202401300600,202401301200,202402061200
Barry County,MO,0,N/S,202401300600,202401301200,202402061200
Ramsey County,MN,0,N/S,202401300600,202401301200,202402061200
Little River County,AR,0,N/S,202401300600,202401301200,202402061200
Lyon County,NV,0,N/S,202401300600,202401301200,202402061200
Lee County,FL,0,N/S,202401300600,202401301200,202402061200
Josephine County,OR,0,N/S,202401300600,202401301200,202402061200
Manatí Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Pike County,MS,0,N/S,202401300600,202401301200,202402061200
Coffee County,TN,0,N/S,202401300600,202401301200,202402061200
Lemhi County,ID,0,N/S,202401300600,202401301200,202402061200
Ohio County,KY,0,N/S,202401300600,202401301200,202402061200
Sarpy County,NE,0,N/S,202401300600,202401301200,202402061200
Colquitt County,GA,0,N/S,202401300600,202401301200,202402061200
Wilkin County,MN,0,N/S,202401300600,202401301200,202402061200
Randolph County,IL,0,N/S,202401300600,202401301200,202402061200
Kennebec County,ME,0,N/S,202401300600,202401301200,202402061200
Smyth County,VA,0,N/S,202401300600,202401301200,202402061200
Roosevelt County,NM,0,N/S,202401300600,202401301200,202402061200
Somerset County,PA,0,N/S,202401300600,202401301200,202402061200
Washington County,VA,0,N/S,202401300600,202401301200,202402061200
Guilford County,NC,0,N/S,202401300600,202401301200,202402061200
Ada County,ID,0,N/S,202401300600,202401301200,202402061200
Custer County,OK,0,N/S,202401300600,202401301200,202402061200
Marion County,OH,0,N/S,202401300600,202401301200,202402061200
Pike County,IL,0,N/S,202401300600,202401301200,202402061200
Woodford County,IL,0,N/S,202401300600,202401301200,202402061200
Richmond County,GA,0,N/S,202401300600,202401301200,202402061200
Pickens County,AL,0,N/S,202401300600,202401301200,202402061200
Ellis County,OK,0,N/S,202401300600,202401301200,202402061200
Perry County,IL,0,N/S,202401300600,202401301200,202402061200
Grundy County,IA,0,N/S,202401300600,202401301200,202402061200
Routt County,CO,0,N/S,202401300600,202401301200,202402061200
Somerset County,NJ,0,N/S,202401300600,202401301200,202402061200
Colusa County,CA,0,N/S,202401300600,202401301200,202402061200
Johnson County,IL,0,N/S,202401300600,202401301200,202402061200
Hinsdale County,CO,0,N/S,202401300600,202401301200,202402061200
Cassia County,ID,0,N/S,202401300600,202401301200,202402061200
Isanti County,MN,0,N/S,202401300600,202401301200,202402061200
Erie County,PA,0,N/S,202401300600,202401301200,202402061200
Copiah County,MS,0,N/S,202401300600,202401301200,202402061200
Van Zandt County,TX,0,N/S,202401300600,202401301200,202402061200
Roanoke County,VA,0,N/S,202401300600,202401301200,202402061200
Augusta County,VA,0,N/S,202401300600,202401301200,202402061200
Bristol Bay Borough,AK,0,N/S,202401300600,202401301200,202402061200
Piute County,UT,0,N/S,202401300600,202401301200,202402061200
Mason County,KY,0,N/S,202401300600,202401301200,202402061200
Benton County,MN,0,N/S,202401300600,202401301200,202402061200
Donley County,TX,0,N/S,202401300600,202401301200,202402061200
Bay County,FL,0,N/S,202401300600,202401301200,202402061200
Lauderdale County,AL,0,N/S,202401300600,202401301200,202402061200
Fountain County,IN,0,N/S,202401300600,202401301200,202402061200
Shelby County,IL,0,N/S,202401300600,202401301200,202402061200
Fayette County,IL,0,N/S,202401300600,202401301200,202402061200
Perry County,OH,0,N/S,202401300600,202401301200,202402061200
Danville city,VA,0,N/S,202401300600,202401301200,202402061200
Banks County,GA,0,N/S,202401300600,202401301200,202402061200
Wayne County,GA,0,N/S,202401300600,202401301200,202402061200
Oklahoma County,OK,0,N/S,202401300600,202401301200,202402061200
Johnston County,OK,0,N/S,202401300600,202401301200,202402061200
Jackson County,NC,0,N/S,202401300600,202401301200,202402061200
Summit County,UT,0,N/S,202401300600,202401301200,202402061200
Polk County,MO,0,N/S,202401300600,202401301200,202402061200
Lander County,NV,0,N/S,202401300600,202401301200,202402061200
Winneshiek County,IA,0,N/S,202401300600,202401301200,202402061200
Bracken County,KY,0,N/S,202401300600,202401301200,202402061200
Florence County,WI,0,N/S,202401300600,202401301200,202402061200
Roane County,WV,0,N/S,202401300600,202401301200,202402061200
Wadena County,MN,0,N/S,202401300600,202401301200,202402061200
Hopewell city,VA,0,N/S,202401300600,202401301200,202402061200
Winnebago County,IL,0,N/S,202401300600,202401301200,202402061200
Gila County,AZ,0,N/S,202401300600,202401301200,202402061200
Wicomico County,MD,0,N/S,202401300600,202401301200,202402061200
Carter County,KY,0,N/S,202401300600,202401301200,202402061200
Iredell County,NC,0,N/S,202401300600,202401301200,202402061200
Halifax County,VA,0,N/S,202401300600,202401301200,202402061200
Hertford County,NC,0,N/S,202401300600,202401301200,202402061200
Montgomery County,NY,0,N/S,202401300600,202401301200,202402061200
Pennington County,MN,0,N/S,202401300600,202401301200,202402061200
Whatcom County,WA,0,N/S,202401300600,202401301200,202402061200
Gilliam County,OR,0,N/S,202401300600,202401301200,202402061200
Ocean County,NJ,0,N/S,202401300600,202401301200,202402061200
Boone County,AR,0,N/S,202401300600,202401301200,202402061200
Comanche County,OK,0,N/S,202401300600,202401301200,202402061200
Jones County,TX,0,N/S,202401300600,202401301200,202402061200
Grimes County,TX,0,N/S,202401300600,202401301200,202402061200
Genesee County,MI,0,N/S,202401300600,202401301200,202402061200
Assumption Parish,LA,0,N/S,202401300600,202401301200,202402061200
Calhoun County,MS,0,N/S,202401300600,202401301200,202402061200
Greene County,MS,0,N/S,202401300600,202401301200,202402061200
Custer County,MT,0,N/S,202401300600,202401301200,202402061200
Roberts County,SD,0,N/S,202401300600,202401301200,202402061200
Ogle County,IL,0,N/S,202401300600,202401301200,202402061200
Richland County,ND,0,N/S,202401300600,202401301200,202402061200
Barron County,WI,0,N/S,202401300600,202401301200,202402061200
Iron County,WI,0,N/S,202401300600,202401301200,202402061200
Wabasha County,MN,0,N/S,202401300600,202401301200,202402061200
Del Norte County,CA,0,N/S,202401300600,202401301200,202402061200
Pushmataha County,OK,0,N/S,202401300600,202401301200,202402061200
Chelan County,WA,0,N/S,202401300600,202401301200,202402061200
Presque Isle County,MI,0,N/S,202401300600,202401301200,202402061200
Cleveland County,OK,0,N/S,202401300600,202401301200,202402061200
Sullivan County,NY,0,N/S,202401300600,202401301200,202402061200
Polk County,NC,0,N/S,202401300600,202401301200,202402061200
Scotland County,NC,0,N/S,202401300600,202401301200,202402061200
Harnett County,NC,0,N/S,202401300600,202401301200,202402061200
Lee County,NC,0,N/S,202401300600,202401301200,202402061200
Tipton County,IN,0,N/S,202401300600,202401301200,202402061200
Clay County,KS,0,N/S,202401300600,202401301200,202402061200
Wagoner County,OK,0,N/S,202401300600,202401301200,202402061200
Richland County,MT,0,N/S,202401300600,202401301200,202402061200
Ashley County,AR,0,N/S,202401300600,202401301200,202402061200
Desha County,AR,0,N/S,202401300600,202401301200,202402061200
Vieques Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Perry County,TN,0,N/S,202401300600,202401301200,202402061200
Washington County,MN,0,N/S,202401300600,202401301200,202402061200
Portsmouth city,VA,0,N/S,202401300600,202401301200,202402061200
Fayette County,PA,0,N/S,202401300600,202401301200,202402061200
Grant County,WV,0,N/S,202401300600,202401301200,202402061200
Shenandoah County,VA,0,N/S,202401300600,202401301200,202402061200
Irion County,TX,0,N/S,202401300600,202401301200,202402061200
Caldwell County,MO,0,N/S,202401300600,202401301200,202402061200
Putnam County,FL,0,N/S,202401300600,202401301200,202402061200
Crawford County,IN,0,N/S,202401300600,202401301200,202402061200
Lewis County,MO,0,N/S,202401300600,202401301200,202402061200
Grant County,NE,0,N/S,202401300600,202401301200,202402061200
Loíza Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Oneida County,ID,0,N/S,202401300600,202401301200,202402061200
Moultrie County,IL,0,N/S,202401300600,202401301200,202402061200
Hopkins County,KY,0,N/S,202401300600,202401301200,202402061200
Clearwater County,ID,0,N/S,202401300600,202401301200,202402061200
Bell County,KY,0,N/S,202401300600,202401301200,202402061200
Crow Wing County,MN,0,N/S,202401300600,202401301200,202402061200
Western District,AS,0,N/S,202401300600,202401301200,202402061200
Añasco Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Graham County,AZ,0,N/S,202401300600,202401301200,202402061200
St. Francis County,AR,0,N/S,202401300600,202401301200,202402061200
Echols County,GA,0,N/S,202401300600,202401301200,202402061200
Dillingham Census Area,AK,0,N/S,202401300600,202401301200,202402061200
Lincoln County,KS,0,N/S,202401300600,202401301200,202402061200
Smith County,KS,0,N/S,202401300600,202401301200,202402061200
Jefferson County,FL,0,N/S,202401300600,202401301200,202402061200
Cidra Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Amite County,MS,0,N/S,202401300600,202401301200,202402061200
Montgomery County,AR,0,N/S,202401300600,202401301200,202402061200
Calhoun County,MI,0,N/S,202401300600,202401301200,202402061200
Cleburne County,AL,0,N/S,202401300600,202401301200,202402061200
Weld County,CO,0,N/S,202401300600,202401301200,202402061200
Beckham County,OK,0,N/S,202401300600,202401301200,202402061200
Modoc County,CA,0,N/S,202401300600,202401301200,202402061200
Polk County,IA,0,N/S,202401300600,202401301200,202402061200
Liberty County,GA,0,N/S,202401300600,202401301200,202402061200
Navarro County,TX,0,N/S,202401300600,202401301200,202402061200
Brooks County,TX,0,N/S,202401300600,202401301200,202402061200
Williamson County,TN,0,N/S,202401300600,202401301200,202402061200
Laramie County,WY,0,N/S,202401300600,202401301200,202402061200
Asotin County,WA,0,N/S,202401300600,202401301200,202402061200
Traverse County,MN,0,N/S,202401300600,202401301200,202402061200
Cass County,IL,0,N/S,202401300600,202401301200,202402061200
Rockdale County,GA,0,N/S,202401300600,202401301200,202402061200
Juniata County,PA,0,N/S,202401300600,202401301200,202402061200
McKean County,PA,0,N/S,202401300600,202401301200,202402061200
Garvin County,OK,0,N/S,202401300600,202401301200,202402061200
Burt County,NE,0,N/S,202401300600,202401301200,202402061200
San Juan County,NM,0,N/S,202401300600,202401301200,202402061200
Orleans County,NY,0,N/S,202401300600,202401301200,202402061200
De Soto Parish,LA,0,N/S,202401300600,202401301200,202402061200
Fresno County,CA,0,N/S,202401300600,202401301200,202402061200
Elbert County,GA,0,N/S,202401300600,202401301200,202402061200
Barbour County,AL,0,N/S,202401300600,202401301200,202402061200
Bladen County,NC,0,N/S,202401300600,202401301200,202402061200
Dallam County,TX,0,N/S,202401300600,202401301200,202402061200
Sangamon County,IL,0,N/S,202401300600,202401301200,202402061200
Craig County,OK,0,N/S,202401300600,202401301200,202402061200
Cumberland County,TN,0,N/S,202401300600,202401301200,202402061200
Otsego County,MI,0,N/S,202401300600,202401301200,202402061200
Sac County,IA,0,N/S,202401300600,202401301200,202402061200
Emery County,UT,0,N/S,202401300600,202401301200,202402061200
Ferry County,WA,0,N/S,202401300600,202401301200,202402061200
Wibaux County,MT,0,N/S,202401300600,202401301200,202402061200
Lincoln County,NM,0,N/S,202401300600,202401301200,202402061200
Cherokee County,OK,0,N/S,202401300600,202401301200,202402061200
Yellow Medicine County,MN,0,N/S,202401300600,202401301200,202402061200
Hunt County,TX,0,N/S,202401300600,202401301200,202402061200
Mitchell County,TX,0,N/S,202401300600,202401301200,202402061200
Wood County,TX,0,N/S,202401300600,202401301200,202402061200
Osage County,OK,0,N/S,202401300600,202401301200,202402061200
Cherokee County,NC,0,N/S,202401300600,202401301200,202402061200
Mecosta County,MI,0,N/S,202401300600,202401301200,202402061200
Pike County,KY,0,N/S,202401300600,202401301200,202402061200
Lafayette County,FL,0,N/S,202401300600,202401301200,202402061200
Catawba County,NC,0,N/S,202401300600,202401301200,202402061200
Breathitt County,KY,0,N/S,202401300600,202401301200,202402061200
Childress County,TX,0,N/S,202401300600,202401301200,202402061200
Ripley County,MO,0,N/S,202401300600,202401301200,202402061200
Tazewell County,IL,0,N/S,202401300600,202401301200,202402061200
Jeff Davis County,TX,0,N/S,202401300600,202401301200,202402061200
Lexington city,VA,0,N/S,202401300600,202401301200,202402061200
Sharp County,AR,0,N/S,202401300600,202401301200,202402061200
Larimer County,CO,0,N/S,202401300600,202401301200,202402061200
Tyrrell County,NC,0,N/S,202401300600,202401301200,202402061200
Rice County,MN,0,N/S,202401300600,202401301200,202402061200
Warren County,MO,0,N/S,202401300600,202401301200,202402061200
Warren County,KY,0,N/S,202401300600,202401301200,202402061200
Caddo Parish,LA,0,N/S,202401300600,202401301200,202402061200
Todd County,SD,0,N/S,202401300600,202401301200,202402061200
Marshall County,IA,0,N/S,202401300600,202401301200,202402061200
Tillman County,OK,0,N/S,202401300600,202401301200,202402061200
Macon County,NC,0,N/S,202401300600,202401301200,202402061200
Monroe County,WV,0,N/S,202401300600,202401301200,202402061200
Switzerland County,IN,0,N/S,202401300600,202401301200,202402061200
Hickman County,KY,0,N/S,202401300600,202401301200,202402061200
Geneva County,AL,0,N/S,202401300600,202401301200,202402061200
LaSalle County,IL,0,N/S,202401300600,202401301200,202402061200
Delaware County,IA,0,N/S,202401300600,202401301200,202402061200
Morris County,KS,0,N/S,202401300600,202401301200,202402061200
Davis County,IA,0,N/S,202401300600,202401301200,202402061200
Boise County,ID,0,N/S,202401300600,202401301200,202402061200
Monroe County,WI,0,N/S,202401300600,202401301200,202402061200
Perquimans County,NC,0,N/S,202401300600,202401301200,202402061200
Hamilton County,FL,0,N/S,202401300600,202401301200,202402061200
Matanuska-Susitna Borough,AK,0,N/S,202401300600,202401301200,202402061200
Delaware County,IN,0,N/S,202401300600,202401301200,202402061200
Levy County,FL,0,N/S,202401300600,202401301200,202402061200
Gurabo Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Hatillo Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Hancock County,MS,0,N/S,202401300600,202401301200,202402061200
Wilcox County,GA,0,N/S,202401300600,202401301200,202402061200
Red River Parish,LA,0,N/S,202401300600,202401301200,202402061200
Knox County,TN,0,N/S,202401300600,202401301200,202402061200
Oxford County,ME,0,N/S,202401300600,202401301200,202402061200
Jackson County,MO,0,N/S,202401300600,202401301200,202402061200
Towns County,GA,0,N/S,202401300600,202401301200,202402061200
Smith County,MS,0,N/S,202401300600,202401301200,202402061200
Payette County,ID,0,N/S,202401300600,202401301200,202402061200
Shoshone County,ID,0,N/S,202401300600,202401301200,202402061200
Hyde County,NC,0,N/S,202401300600,202401301200,202402061200
Floyd County,IA,0,N/S,202401300600,202401301200,202402061200
McCracken County,KY,0,N/S,202401300600,202401301200,202402061200
Union County,KY,0,N/S,202401300600,202401301200,202402061200
Turner County,SD,0,N/S,202401300600,202401301200,202402061200
Cocke County,TN,0,N/S,202401300600,202401301200,202402061200
Hancock County,TN,0,N/S,202401300600,202401301200,202402061200
Hardin County,TN,0,N/S,202401300600,202401301200,202402061200
Marion County,SC,0,N/S,202401300600,202401301200,202402061200
Guayama Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Washington Parish,LA,0,N/S,202401300600,202401301200,202402061200
Stoddard County,MO,0,N/S,202401300600,202401301200,202402061200
Dooly County,GA,0,N/S,202401300600,202401301200,202402061200
Stearns County,MN,0,N/S,202401300600,202401301200,202402061200
Saunders County,NE,0,N/S,202401300600,202401301200,202402061200
Sherburne County,MN,0,N/S,202401300600,202401301200,202402061200
Davison County,SD,0,N/S,202401300600,202401301200,202402061200
Claiborne County,TN,0,N/S,202401300600,202401301200,202402061200
Montague County,TX,0,N/S,202401300600,202401301200,202402061200
Brown County,TX,0,N/S,202401300600,202401301200,202402061200
Racine County,WI,0,N/S,202401300600,202401301200,202402061200
Shawano County,WI,0,N/S,202401300600,202401301200,202402061200
Audubon County,IA,0,N/S,202401300600,202401301200,202402061200
Haskell County,TX,0,N/S,202401300600,202401301200,202402061200
Logan County,OK,0,N/S,202401300600,202401301200,202402061200
Oneida County,NY,0,N/S,202401300600,202401301200,202402061200
Lake County,CO,0,N/S,202401300600,202401301200,202402061200
Pittsburg County,OK,0,N/S,202401300600,202401301200,202402061200
Doddridge County,WV,0,N/S,202401300600,202401301200,202402061200
Wirt County,WV,0,N/S,202401300600,202401301200,202402061200
Carroll County,NH,0,N/S,202401300600,202401301200,202402061200
Tyler County,WV,0,N/S,202401300600,202401301200,202402061200
Northern Islands Municipality,MP,0,N/S,202401300600,202401301200,202402061200
Le Sueur County,MN,0,N/S,202401300600,202401301200,202402061200
Douglas County,WA,0,N/S,202401300600,202401301200,202402061200
Cattaraugus County,NY,0,N/S,202401300600,202401301200,202402061200
Dodge County,WI,0,N/S,202401300600,202401301200,202402061200
Jones County,IA,0,N/S,202401300600,202401301200,202402061200
Barber County,KS,0,N/S,202401300600,202401301200,202402061200
Pulaski County,MO,0,N/S,202401300600,202401301200,202402061200
Dale County,AL,0,N/S,202401300600,202401301200,202402061200
Logan County,KS,0,N/S,202401300600,202401301200,202402061200
Madera County,CA,0,N/S,202401300600,202401301200,202402061200
Gentry County,MO,0,N/S,202401300600,202401301200,202402061200
Blaine County,NE,0,N/S,202401300600,202401301200,202402061200
Daggett County,UT,0,N/S,202401300600,202401301200,202402061200
Platte County,WY,0,N/S,202401300600,202401301200,202402061200
Gaston County,NC,0,N/S,202401300600,202401301200,202402061200
Guadalupe County,NM,0,N/S,202401300600,202401301200,202402061200
Golden Valley County,MT,0,N/S,202401300600,202401301200,202402061200
Johnston County,NC,0,N/S,202401300600,202401301200,202402061200
Santa Clara County,CA,0,N/S,202401300600,202401301200,202402061200
Charleston County,SC,0,N/S,202401300600,202401301200,202402061200
Benton County,WA,0,N/S,202401300600,202401301200,202402061200
Adair County,MO,0,N/S,202401300600,202401301200,202402061200
Erie County,OH,0,N/S,202401300600,202401301200,202402061200
Vermilion County,IL,0,N/S,202401300600,202401301200,202402061200
St. Louis County,MO,0,N/S,202401300600,202401301200,202402061200
Boone County,IL,0,N/S,202401300600,202401301200,202402061200
Tehama County,CA,0,N/S,202401300600,202401301200,202402061200
Dane County,WI,0,N/S,202401300600,202401301200,202402061200
Fisher County,TX,0,N/S,202401300600,202401301200,202402061200
Sabine Parish,LA,0,N/S,202401300600,202401301200,202402061200
Morgan County,IL,0,N/S,202401300600,202401301200,202402061200
Pulaski County,GA,0,N/S,202401300600,202401301200,202402061200
Bertie County,NC,0,N/S,202401300600,202401301200,202402061200
Stanly County,NC,0,N/S,202401300600,202401301200,202402061200
Rhea County,TN,0,N/S,202401300600,202401301200,202402061200
Greene County,NC,0,N/S,202401300600,202401301200,202402061200
Leslie County,KY,0,N/S,202401300600,202401301200,202402061200
Somerset County,MD,0,N/S,202401300600,202401301200,202402061200
Marshall County,IL,0,N/S,202401300600,202401301200,202402061200
Lyon County,KY,0,N/S,202401300600,202401301200,202402061200
Concho County,TX,0,N/S,202401300600,202401301200,202402061200
Coke County,TX,0,N/S,202401300600,202401301200,202402061200
Overton County,TN,0,N/S,202401300600,202401301200,202402061200
Huron County,MI,0,N/S,202401300600,202401301200,202402061200
Iosco County,MI,0,N/S,202401300600,202401301200,202402061200
Coffee County,GA,0,N/S,202401300600,202401301200,202402061200
Ware County,GA,0,N/S,202401300600,202401301200,202402061200
Grant County,ND,0,N/S,202401300600,202401301200,202402061200
Jefferson Parish,LA,0,N/S,202401300600,202401301200,202402061200
St. Tammany Parish,LA,0,N/S,202401300600,202401301200,202402061200
Hardin County,IA,0,N/S,202401300600,202401301200,202402061200
Cameron Parish,LA,0,N/S,202401300600,202401301200,202402061200
Clinton County,OH,0,N/S,202401300600,202401301200,202402061200
St. Louis County,MN,0,N/S,202401300600,202401301200,202402061200
Lorain County,OH,0,N/S,202401300600,202401301200,202402061200
Vega Alta Municipio,PR,0,N/S,202401300600,202401301200,202402061200
Boone County,IA,0,N/S,202401300600,202401301200,202402061200
Polk County,TX,0,N/S,202401300600,202401301200,202402061200
Dixon County,NE,0,N/S,202401300600,202401301200,202402061200
Harford County,MD,0,N/S,202401300600,202401301200,202402061200
Edgefield County,SC,0,N/S,202401300600,202401301200,202402061200
Accomack County,VA,0,N/S,202401300600,202401301200,202402061200
Calumet County,WI,0,N/S,202401300600,202401301200,202402061200
Knox County,KY,0,N/S,202401300600,202401301200,202402061200
Ionia County,MI,0,N/S,202401300600,202401301200,202402061200
New Hanover County,NC,0,N/S,202401300600,202401301200,202402061200
Obion County,TN,0,N/S,202401300600,202401301200,202402061200
Calloway County,KY,0,N/S,202401300600,202401301200,202402061200
Albemarle County,VA,0,N/S,202401300600,202401301200,202402061200
Robertson County,TN,0,N/S,202401300600,202401301200,202402061200
Clarke County,VA,0,N/S,202401300600,202401301200,202402061200
Garfield County,WA,0,N/S,202401300600,202401301200,202402061200
Jackson County,KY,0,N/S,202401300600,202401301200,202402061200
Cook County,MN,0,N/S,202401300600,202401301200,202402061200
Oconee County,SC,0,N/S,202401300600,202401301200,202402061200
East Baton Rouge Parish,LA,0,N/S,202401300600,202401301200,202402061200
Claiborne County,MS,0,N/S,202401300600,202401301200,202402061200
St. Mary's County,MD,0,N/S,202401300600,202401301200,202402061200
Kent County,MI,0,N/S,202401300600,202401301200,202402061200
Pitt County,NC,0,N/S,202401300600,202401301200,202402061200
Carbon County,MT,0,N/S,202401300600,202401301200,202402061200
Stanton County,NE,0,N/S,202401300600,202401301200,202402061200
Appling County,GA,0,N/S,202401300600,202401301200,202402061200
Jasper County,IA,0,N/S,202401300600,202401301200,202402061200
Wayne County,MS,0,N/S,202401300600,202401301200,202402061200
Cottle County,TX,0,N/S,202401300600,202401301200,202402061200
Greensville County,VA,0,N/S,202401300600,202401301200,202402061200
Polk County,FL,0,N/S,202401300600,202401301200,202402061200
Young County,TX,0,N/S,202401300600,202401301200,202402061200
Tallapoosa County,AL,0,N/S,202401300600,202401301200,202402061200
Rockingham County,NH,0,N/S,202401300600,202401301200,202402061200
Rio Grande County,CO,0,N/S,202401300600,202401301200,202402061200
Plymouth County,IA,0,N/S,202401300600,202401301200,202402061200
Yates County,NY,0,N/S,202401300600,202401301200,202402061200
King County,WA,0,N/S,202401300600,202401301200,202402061200
Deschutes County,OR,0,N/S,202401300600,202401301200,202402061200
Pottawattamie County,IA,0,N/S,202401300600,202401301200,202402061200
Wright County,MO,0,N/S,202401300600,202401301200,202402061200
Toole County,MT,0,N/S,202401300600,202401301200,202402061200
Tioga County,NY,0,N/S,202401300600,202401301200,202402061200
Lee County,TX,0,N/S,202401300600,202401301200,202402061200
Fulton County,GA,0,N/S,202401300600,202401301200,202402061200
Cherokee County,TX,0,N/S,202401300600,202401301200,202402061200
Audrain County,MO,0,N/S,202401300600,202401301200,202402061200
Colleton County,SC,0,N/S,202401300600,202401301200,202402061200
Jefferson County,WI,0,N/S,202401300600,202401301200,202402061200
Greene County,AR,0,N/S,202401300600,202401301200,202402061200
Hall County,TX,0,N/S,202401300600,202401301200,202402061200
Burnett County,WI,0,N/S,202401300600,202401301200,202402061200
Torrance County,NM,0,N/S,202401300600,202401301200,202402061200
Pacific County,WA,0,N/S,202401300600,202401301200,202402061200
Pender County,NC,0,N/S,202401300600,202401301200,202402061200
Hood County,TX,0,N/S,202401300600,202401301200,202402061200
Stanley County,SD,0,N/S,202401300600,202401301200,202402061200
Washoe County,NV,0,N/S,202401300600,202401301200,202402061200
Ballard County,KY,0,N/S,202401300600,202401301200,202402061200
Archer County,TX,0,N/S,202401300600,202401301200,202402061200
Baylor County,TX,0,N/S,202401300600,202401301200,202402061200
San Augustine County,TX,0,N/S,202401300600,202401301200,202402061200
Storey County,NV,0,N/S,202401300600,202401301200,202402061200
Schley County,GA,0,N/S,202401300600,202401301200,202402061200
Madison County,TX,0,N/S,202401300600,202401301200,202402061200
San Joaquin County,CA,0,N/S,202401300600,202401301200,202402061200
Winston County,MS,0,N/S,202401300600,202401301200,202402061200
Henry County,KY,0,N/S,202401300600,202401301200,202402061200
Mercer County,KY,0,N/S,202401300600,202401301200,202402061200
Wheeler County,NE,0,N/S,202401300600,202401301200,202402061200
Lewis County,KY,0,N/S,202401300600,202401301200,202402061200
Grant County,MN,0,N/S,202401300600,202401301200,202402061200
Humphreys County,MS,0,N/S,202401300600,202401301200,202402061200
Clarke County,AL,0,N/S,202401300600,202401301200,202402061200
Chase County,KS,0,N/S,202401300600,202401301200,202402061200
Trigg County,KY,0,N/S,202401300600,202401301200,202402061200
Houston County,AL,0,N/S,202401300600,202401301200,202402061200
Aurora County,SD,0,N/S,202401300600,202401301200,202402061200
Aleutians East Borough,AK,0,N/S,202401300600,202401301200,202402061200
Franklin County,NE,0,N/S,202401300600,202401301200,202402061200
Kent County,MD,0,N/S,202401300600,202401301200,202402061200
Crawford County,KS,0,N/S,202401300600,202401301200,202402061200
Chippewa County,MN,0,N/S,202401300600,202401301200,202402061200
Pennington County,SD,0,N/S,202401300600,202401301200,202402061200
Hampton County,SC,0,N/S,202401300600,202401301200,202402061200
Fremont County,ID,0,N/S,202401300600,202401301200,202402061200
Bryan County,GA,0,N/S,202401300600,202401301200,202402061200
Dinwiddie County,VA,0,N/S,202401300600,202401301200,202402061200
St. Lucie County,FL,0,N/S,202401300600,202401301200,202402061200
Monroe County,NY,0,N/S,202401300600,202401301200,202402061200
Lincoln County,SD,0,N/S,202401300600,202401301200,202402061200
Chippewa County,WI,0,N/S,202401300600,202401301200,202402061200
Woodson County,KS,0,N/S,202401300600,202401301200,202402061200
Marshall County,KY,0,N/S,202401300600,202401301200,202402061200
Clinch County,GA,0,N/S,202401300600,202401301200,202402061200
Lowndes County,GA,0,N/S,202401300600,202401301200,202402061200
