NAMELSAD,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Petersburg Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Floyd County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wrangell City and Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Blount County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Gallatin County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Darlington County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Escambia County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Haralson County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Allen County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Douglas County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greene County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Guam,GU,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Waushara County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Izard County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Monterey County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Grant County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Miller County,MO,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Wilkes County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Juneau City and Borough,AK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Platte County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Buchanan County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Limestone County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Henry County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Polk County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ottawa County,OH,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Norman County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Shelby County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carroll County,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Benton County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Martin County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chisago County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Owsley County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Bradford County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hancock County,WV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cole County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Berrien County,MI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Huntingdon County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dawes County,NE,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Patrick County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Montmorency County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Oscoda County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Colfax County,NM,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
St. Clair County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bedford County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Scott County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Labette County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lawrence County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Harrison County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Alexander County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cape May County,NJ,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Cheshire County,NH,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Marshall County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
King William County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Huerfano County,CO,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Karnes County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chester County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Scott County,IL,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Millard County,UT,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Morgan County,UT,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Kaufman County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greenlee County,AZ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Maricopa County,AZ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ogemaw County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jackson County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Richland County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Blount County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Liberty County,MT,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Duval County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ralls County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Johnson County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clay County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Grant County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Coos County,OR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Warren County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Atoka County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Menard County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bartow County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lake County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Okmulgee County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sheridan County,ND,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Fulton County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Johnson County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Calvert County,MD,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Washburn County,WI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,WA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Aguada Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Winona County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Warren County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Andrew County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Montgomery County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cherokee County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Halifax County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sandoval County,NM,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Clay County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Clinton County,PA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Linn County,OR,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Lafayette County,WI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Preston County,WV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Rota Municipality,MP,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Waupaca County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Edwards County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lake County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Ozark County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Waller County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Monroe County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Essex County,VT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Lunenburg County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Traill County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hall County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Treutlen County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Calhoun County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Vilas County,WI,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Beltrami County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Coamo Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Guánica Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dorchester County,MD,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Columbia County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clark County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Maverick County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pima County,AZ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cibola County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Burlington County,NJ,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Rutland County,VT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Early County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dukes County,MA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
McHenry County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
LaMoure County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Butte County,ID,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Coos County,NH,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Kidder County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Kleberg County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Porter County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Newton County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sampson County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Moore County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pinellas County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Barranquitas Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hamilton County,IL,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Perry County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cheyenne County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Delta County,CO,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Gaines County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Marion County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Watauga County,NC,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Roanoke city,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Martin County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bowie County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Weber County,UT,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Marion County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Jefferson County,NY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Jackson County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Nelson County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clinton County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Garfield County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ray County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hocking County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lowndes County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Candler County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Linn County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Trinity County,CA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Muscogee County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tallahatchie County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Atchison County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lares Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Andrews County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Miami County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Potter County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Seminole County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Aiken County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Manu'a District,AS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Mendocino County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chesapeake city,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tinian Municipality,MP,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Yauco Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sweetwater County,WY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Garza County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hardy County,WV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Adjuntas Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ozaukee County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Sullivan County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Laurens County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Crook County,WY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Sheboygan County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Hampden County,MA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Caldwell County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cloud County,KS,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Inyo County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Coosa County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dickinson County,IA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Harlan County,KY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Geary County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Berks County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carter County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Lyon County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Charlotte County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Newberry County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Isle of Wight County,VA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wheeler County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Butler County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Iberville Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sharkey County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fauquier County,VA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Radford city,VA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Douglas County,NV,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Greene County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Rush County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Laclede County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Mercer County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Craighead County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Saline County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
White County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
De Witt County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
White Pine County,NV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Goodhue County,MN,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Swain County,NC,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Pasco County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sumter County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Nassau County,NY,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Steele County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Vanderburgh County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Franklin County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Avery County,NC,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Wood County,WV,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Bayfield County,WI,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Stewart County,TN,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Portage County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Lexington County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Anne Arundel County,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Fond du Lac County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Webster County,WV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Kewaunee County,WI,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Parmer County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Woods County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Elliott County,KY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Berkshire County,MA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Chariton County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Rio Blanco County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Morgan County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Malheur County,OR,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Middlesex County,NJ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Russell County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Putnam County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Haakon County,SD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Macon County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cleburne County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Pike County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Adams County,ID,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Bristol County,MA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Schuylkill County,PA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wells County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Cleveland County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hot Spring County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Frederick County,MD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Schuyler County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Mono County,CA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Tuolumne County,CA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Doña Ana County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Crisp County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Columbia County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Griggs County,ND,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Solano County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clayton County,IA,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Titus County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hampshire County,WV,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Moore County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Barton County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Slope County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Richland Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Garfield County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
St. Martin Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sumter County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Winston County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Seminole County,FL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Forrest County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ingham County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Shawnee County,KS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hanson County,SD,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Itasca County,MN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lincoln County,CO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Madison County,NY,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Washington County,NY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Johnson County,IN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Terry County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Harding County,NM,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Talladega County,AL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Langlade County,WI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Foard County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Buena Vista County,IA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Mills County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Real County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Delaware County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Forsyth County,NC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carson City,NV,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Dallas County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carson County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Sumter County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Wayne County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Anderson County,SC,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carbon County,WY,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Silver Bow County,MT,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Stephenson County,IL,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Lapeer County,MI,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Claiborne Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Yalobusha County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Maricao Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Kalkaska County,MI,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Aguadilla Municipio,PR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Evangeline Parish,LA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hardeman County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cochise County,AZ,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Hidalgo County,NM,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Divide County,ND,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
San Bernardino County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Montezuma County,CO,1,LIMITED,202402150600,00Z 02/15/24,00Z 02/18/24
Clarke County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Marion County,IA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Douglas County,NE,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Fairfax city,VA,2,MINOR,202402150600,00Z 02/15/24,00Z 02/18/24
Harmon County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Cedar County,MO,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Clarke County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Valley County,ID,3,MODERATE,202402150600,00Z 02/15/24,00Z 02/18/24
Knox County,TX,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Ouachita County,AR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Darke County,OH,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Kay County,OK,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Dewey County,SD,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Tillamook County,OR,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Coweta County,GA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Simpson County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Stone County,MS,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Contra Costa County,CA,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
Carroll County,TN,0,N/S,202402150600,00Z 02/15/24,00Z 02/18/24
